ID,Name,G,GS,W,L,SVO,SV,SV%,BS,BS%,SD,MD,IP,BF,AB,HA,1B,2B,3B,HR,TB,R,ER,BB,IBB,K,HP,ERA,AVG,OBP,SLG,OPS,WHIP,BRA/9,K/9,BB/9,HR/9,K/BB,K%,BB%,K%-BB%,SH,SF,WP,BK,CI,DP,RA,GF,IR,IRS,IRS%,GF%,QS,QS%,CG,CG%,SHO,PPG,RS,RSG,PI,GB,FB,GO%,SB,CS,FIP-,WAR
128837,Wilson Johnson,32,32,13,8,0,0,.000,0,.000,0,0,177.1,734,672,161,97,36,1,27,280,86,81,50,0,115,6,4.11,.240,.297,.417,.714,1.19,11.0,5.8,2.5,1.4,2.3,15.7,6.8,8.9,3,3,4,0,0,9,0,0,0,0,0.0,.000,11,.344,1,.031,0,86,115,3.6,2773,187,208,0.47,19,6,99,2.4
123509,Eddie Johnston,49,0,7,1,22,20,.909,2,.091,27,5,56.2,236,205,41,28,9,0,4,62,20,20,28,1,51,2,3.18,.200,.302,.302,.605,1.22,11.3,8.1,4.4,0.6,1.8,21.6,11.9,9.7,1,0,2,0,0,5,49,32,21,4,19.0,.653,0,.000,0,.000,0,18,0,0.0,896,64,49,0.57,3,1,83,1.0
133896,Kevin Johnston,39,2,3,2,3,1,.500,1,.333,4,6,89.0,385,347,88,53,19,2,14,153,44,44,33,0,61,4,4.45,.254,.325,.441,.766,1.36,12.6,6.2,3.3,1.4,1.8,15.8,8.6,7.3,0,1,4,1,0,4,37,12,20,11,55.0,.324,1,.500,0,.000,0,35,9,4.5,1370,91,107,0.46,6,2,111,-0.1
120301,Ollie Johnston,36,0,2,1,1,1,1.000,0,.000,5,5,71.2,317,279,71,45,19,3,4,108,31,30,33,0,58,1,3.77,.254,.331,.387,.718,1.45,13.2,7.3,4.1,0.5,1.8,18.3,10.4,7.9,0,4,6,1,0,4,36,13,22,5,22.7,.361,0,.000,0,.000,0,31,0,0.0,1143,62,89,0.41,2,0,75,1.2
123875,Eric Jones,48,0,3,8,32,26,.812,6,.188,26,9,54.1,220,199,40,24,7,2,7,72,27,23,15,4,62,4,3.81,.201,.268,.362,.630,1.01,9.8,10.3,2.5,1.2,4.1,28.2,6.8,21.4,0,2,0,1,0,3,48,43,7,0,0.0,.896,0,.000,0,.000,0,16,0,0.0,815,55,43,0.56,4,0,73,1.4
132126,Jeff Jones,30,30,7,10,0,0,.000,0,.000,0,0,145.2,660,580,170,116,33,3,18,263,99,92,64,0,93,6,5.68,.293,.365,.453,.819,1.61,14.8,5.7,4.0,1.1,1.5,14.1,9.7,4.4,3,7,8,0,0,15,0,0,0,0,0.0,.000,10,.333,0,.000,0,82,74,2.5,2482,165,156,0.51,39,5,107,1.4
133579,Keith Jones,44,0,3,5,1,1,1.000,0,.000,10,6,59.1,245,216,51,36,11,0,4,74,21,17,25,1,54,1,2.58,.236,.316,.343,.658,1.28,11.7,8.2,3.8,0.6,2.2,22.0,10.2,11.8,1,2,8,0,0,7,44,25,37,11,29.7,.568,0,.000,0,.000,0,21,0,0.0,940,54,60,0.47,3,1,73,1.0
131451,Kyle Jones,35,27,10,13,0,0,.000,0,.000,0,1,167.1,713,643,157,102,28,1,26,265,99,94,61,0,106,4,5.06,.244,.312,.412,.724,1.30,11.9,5.7,3.3,1.4,1.7,14.9,8.6,6.3,1,4,2,2,0,11,8,2,8,0,0.0,.250,10,.370,1,.037,0,76,80,3.0,2679,188,186,0.50,24,6,115,0.8
132174,Ab Jongenelen,31,0,3,1,4,4,1.000,0,.000,10,1,53.0,218,198,45,33,6,0,6,69,19,17,19,0,48,0,2.89,.227,.294,.348,.642,1.21,10.9,8.2,3.2,1.0,2.5,22.0,8.7,13.3,0,1,1,0,0,7,31,15,10,1,10.0,.484,0,.000,0,.000,0,26,0,0.0,819,52,52,0.50,3,0,88,0.5
131291,Geoffrey Jordan,76,10,5,1,2,1,.500,1,.500,12,13,119.2,510,458,117,78,14,0,25,206,67,64,45,0,86,0,4.81,.255,.318,.450,.767,1.35,12.2,6.5,3.4,1.9,1.9,16.9,8.8,8.0,0,7,3,1,0,12,66,19,35,15,42.9,.288,0,.000,0,.000,0,25,10,1.0,1973,132,126,0.51,23,4,120,-0.5
125234,Michael JuÃ¡rez,32,30,6,12,0,0,.000,0,.000,0,1,157.0,698,637,180,116,27,3,34,315,114,109,49,0,133,4,6.25,.283,.335,.495,.829,1.46,13.4,7.6,2.8,1.9,2.7,19.1,7.0,12.0,2,6,4,3,0,8,2,1,0,0,0.0,.500,13,.433,0,.000,0,82,73,2.4,2649,131,190,0.41,12,5,120,0.5
128907,Dan Kahler,32,32,6,15,0,0,.000,0,.000,0,0,152.1,671,585,148,99,26,2,21,241,84,84,76,12,118,7,4.96,.253,.344,.412,.756,1.47,13.6,7.0,4.5,1.2,1.6,17.6,11.3,6.3,0,3,6,0,0,15,0,0,0,0,0.0,.000,4,.125,0,.000,0,79,60,1.9,2552,149,169,0.47,27,2,105,1.6
132093,Frawsen Kasiya,35,35,17,7,0,0,.000,0,.000,0,0,226.2,885,843,184,119,42,4,19,291,72,63,33,0,168,2,2.50,.218,.248,.345,.593,0.96,8.7,6.7,1.3,0.8,5.1,19.0,3.7,15.3,2,5,2,2,0,14,0,0,0,0,0.0,.000,26,.743,1,.029,0,91,120,3.4,3216,231,258,0.47,10,2,66,7.3
129156,Christian Kelley,63,0,9,5,44,38,.864,6,.136,38,10,62.2,267,231,47,36,11,0,0,58,19,16,28,5,45,4,2.30,.203,.297,.251,.548,1.20,11.3,6.5,4.0,0.0,1.6,16.9,10.5,6.4,1,3,0,0,0,4,63,53,11,2,18.2,.841,0,.000,0,.000,0,14,0,0.0,941,73,66,0.53,0,0,62,2.4
119918,Ray Kendrick,94,0,15,2,1,0,.000,1,1.000,17,22,143.0,635,560,145,89,30,1,25,252,93,82,58,5,130,11,5.16,.259,.337,.450,.787,1.42,13.5,8.2,3.7,1.6,2.2,20.5,9.1,11.3,0,6,7,0,0,10,94,3,83,26,31.3,.032,0,.000,0,.000,0,25,0,0.0,2418,127,153,0.45,21,5,106,0.0
130807,Jeremy Kennedy,54,4,1,5,2,0,.000,2,1.000,2,6,109.2,505,428,108,62,26,3,17,191,71,68,64,1,76,8,5.58,.252,.356,.446,.803,1.57,14.8,6.2,5.3,1.4,1.2,15.0,12.7,2.4,0,5,6,1,0,4,50,20,42,12,28.6,.400,3,.750,0,.000,0,35,9,2.2,1922,122,123,0.50,7,3,124,-0.8
133461,Frank Kennethson,31,15,6,5,0,0,.000,0,.000,4,2,139.0,571,525,137,96,28,1,12,203,53,50,34,0,71,5,3.24,.261,.308,.387,.695,1.23,11.4,4.6,2.2,0.8,2.1,12.4,6.0,6.5,0,7,6,0,0,19,16,3,11,5,45.5,.188,10,.667,2,.133,1,64,48,3.2,2011,181,140,0.56,8,3,91,2.1
134617,Kil-hyun Kim,33,33,9,11,0,0,.000,0,.000,0,0,184.0,736,684,150,95,40,2,13,233,71,59,41,1,142,5,2.89,.219,.267,.341,.608,1.04,9.6,6.9,2.0,0.6,3.5,19.3,5.6,13.7,3,3,7,2,0,16,0,0,0,0,0.0,.000,15,.455,0,.000,0,82,92,2.8,2717,196,191,0.51,8,4,67,5.8
138004,Seung-kew Kim,48,0,5,3,9,7,.778,2,.222,15,5,65.1,294,240,53,36,11,2,4,80,26,26,48,2,73,2,3.58,.221,.353,.333,.686,1.55,14.2,10.1,6.6,0.6,1.5,24.8,16.3,8.5,1,2,2,0,1,6,48,20,23,6,26.1,.417,0,.000,0,.000,0,25,0,0.0,1213,52,63,0.45,0,1,88,0.7
121969,George King,33,33,5,15,0,0,.000,0,.000,0,0,138.1,615,549,157,98,25,2,32,282,99,95,51,0,105,11,6.18,.286,.357,.514,.871,1.50,14.2,6.8,3.3,2.1,2.1,17.1,8.3,8.8,2,2,4,0,0,19,0,0,0,0,0.0,.000,3,.091,0,.000,0,68,72,2.2,2275,131,151,0.46,2,4,130,-0.2
122224,Jon Kirk,26,0,5,3,6,1,.167,5,.833,8,7,27.0,129,104,28,19,2,0,7,51,19,19,23,3,25,0,6.33,.269,.395,.490,.886,1.89,17.0,8.3,7.7,2.3,1.1,19.4,17.8,1.6,0,2,1,0,0,3,26,5,17,4,23.5,.192,0,.000,0,.000,0,18,0,0.0,487,24,27,0.47,2,2,173,-1.2
124188,Kawanari Kiyomizu,49,0,6,1,1,1,1.000,0,.000,11,6,72.0,320,278,73,48,14,0,11,120,34,34,37,4,59,2,4.25,.263,.351,.432,.783,1.53,14.0,7.4,4.6,1.4,1.6,18.4,11.6,6.9,1,2,5,1,0,5,49,18,31,12,38.7,.367,0,.000,0,.000,0,24,0,0.0,1181,56,91,0.38,12,2,108,-0.1
127323,Boyd Knight,65,0,6,12,43,35,.814,8,.186,29,17,74.0,310,273,63,42,8,0,13,110,29,26,35,1,63,0,3.16,.231,.318,.403,.721,1.32,11.9,7.7,4.3,1.6,1.8,20.3,11.3,9.0,2,0,0,0,0,10,65,60,6,2,33.3,.923,0,.000,0,.000,0,17,0,0.0,1158,81,66,0.55,1,0,111,-0.3
134402,Patrick Komrskova,8,8,1,0,0,0,.000,0,.000,0,0,34.2,140,129,30,22,3,0,5,48,19,19,9,0,21,1,4.93,.233,.286,.372,.658,1.12,10.4,5.5,2.3,1.3,2.3,15.0,6.4,8.6,0,1,0,0,0,2,0,0,0,0,0.0,.000,1,.125,0,.000,0,65,24,3.0,524,30,49,0.38,3,1,99,0.5
133905,Mei-shio Kong,76,0,4,9,57,44,.772,13,.228,30,19,72.1,322,284,70,47,9,0,14,121,38,37,33,3,55,4,4.60,.246,.332,.426,.758,1.42,13.3,6.8,4.1,1.7,1.7,17.1,10.2,6.8,0,1,1,0,0,4,76,58,17,1,5.9,.763,0,.000,0,.000,0,16,0,0.0,1234,65,92,0.41,1,0,119,-0.8
129863,Billy Kusçu,42,11,7,7,2,1,1.000,0,.000,6,6,118.2,526,461,125,83,18,0,24,215,73,70,55,0,76,5,5.31,.271,.352,.466,.818,1.52,14.0,5.8,4.2,1.8,1.4,14.4,10.5,4.0,0,5,7,2,0,7,31,6,27,10,37.0,.194,1,.091,0,.000,0,47,35,3.2,1974,121,140,0.46,2,4,132,-0.9
132792,Seung-min Kyo,33,33,14,5,0,0,.000,0,.000,0,0,197.0,819,749,188,112,47,5,24,317,86,79,57,2,139,5,3.61,.251,.305,.423,.728,1.24,11.4,6.4,2.6,1.1,2.4,17.0,7.0,10.0,0,8,4,1,0,18,0,0,0,0,0.0,.000,19,.576,0,.000,0,90,115,3.5,2990,202,224,0.47,7,3,90,3.6
133320,Oscar Landseer,31,31,9,5,0,0,.000,0,.000,0,0,161.0,640,576,118,88,17,1,12,173,48,44,52,0,107,5,2.46,.205,.275,.300,.576,1.06,9.8,6.0,2.9,0.7,2.1,16.7,8.1,8.6,4,3,3,0,0,7,0,0,0,0,0.0,.000,12,.387,0,.000,0,76,67,2.2,2365,164,189,0.46,12,11,82,3.7
128546,Jonathan Lane,60,0,6,11,30,22,.733,8,.267,25,15,62.1,288,243,63,33,16,1,13,120,48,47,40,5,63,3,6.79,.259,.371,.494,.864,1.65,15.3,9.1,5.8,1.9,1.6,21.9,13.9,8.0,2,0,2,0,0,6,60,37,20,9,45.0,.617,0,.000,0,.000,0,17,0,0.0,1059,51,65,0.44,2,3,124,-0.9
135116,Kevin Larkin,51,0,0,2,7,4,.571,3,.429,8,9,66.2,285,258,63,40,16,0,7,100,27,27,23,0,48,4,3.64,.244,.316,.388,.703,1.29,12.1,6.5,3.1,0.9,2.1,16.8,8.1,8.8,0,0,3,1,0,3,51,23,36,12,33.3,.451,0,.000,0,.000,0,20,0,0.0,1037,72,73,0.50,12,1,92,0.5
134691,Michael Laton,31,31,11,12,0,0,.000,0,.000,0,0,191.1,836,761,224,174,35,1,14,303,93,86,53,0,117,10,4.05,.294,.345,.398,.743,1.45,13.5,5.5,2.5,0.7,2.2,14.0,6.3,7.7,4,8,3,0,0,23,0,0,0,0,0.0,.000,18,.581,1,.032,0,97,90,2.9,3014,235,187,0.56,16,6,87,3.8
121986,Wally LeBlanc,82,0,5,10,50,42,.840,8,.160,32,14,93.2,402,336,65,47,7,1,10,104,40,37,58,1,109,5,3.56,.193,.319,.310,.629,1.31,12.3,10.5,5.6,1.0,1.9,27.1,14.4,12.7,1,2,8,0,0,6,82,65,21,4,19.0,.793,0,.000,0,.000,0,18,0,0.0,1551,71,90,0.44,5,2,88,1.3
124830,Jonathan Leclerc,33,33,9,4,0,0,.000,0,.000,0,0,196.0,799,723,165,115,40,1,9,234,62,60,62,0,151,4,2.76,.228,.291,.324,.614,1.16,10.6,6.9,2.8,0.4,2.4,18.9,7.8,11.1,4,6,8,2,0,17,0,0,0,0,0.0,.000,17,.515,0,.000,0,91,95,2.9,3017,195,217,0.47,21,4,67,6.1
125900,Jason Leslie,45,0,6,4,6,2,.333,4,.667,18,8,64.2,269,245,55,37,11,0,7,87,23,23,21,0,62,2,3.20,.224,.290,.355,.645,1.18,10.9,8.6,2.9,1.0,3.0,23.0,7.8,15.2,0,1,1,0,0,2,45,20,34,9,26.5,.444,0,.000,0,.000,0,23,0,0.0,1058,62,64,0.49,0,2,83,0.9
133435,Donnie Lewis,48,0,3,6,6,2,.400,3,.500,6,10,69.0,304,284,84,59,17,0,8,125,28,28,13,1,48,1,3.65,.296,.323,.440,.764,1.41,12.8,6.3,1.7,1.0,3.7,15.8,4.3,11.5,1,5,5,0,0,4,48,22,45,18,40.0,.458,0,.000,0,.000,0,22,0,0.0,1098,68,84,0.45,3,0,80,1.0
130960,Johnathan Lewis,33,33,13,8,0,0,.000,0,.000,0,0,195.2,804,750,182,127,23,5,27,296,92,89,47,0,150,2,4.09,.243,.288,.395,.682,1.17,10.6,6.9,2.2,1.2,3.2,18.7,5.8,12.8,1,4,0,0,0,8,0,0,0,0,0.0,.000,16,.485,1,.030,1,89,109,3.3,2946,159,257,0.38,11,5,89,3.7
129722,William Lewis,28,24,4,12,0,0,.000,0,.000,0,1,120.2,541,496,147,91,35,3,18,242,88,80,36,1,94,4,5.97,.296,.346,.488,.834,1.52,13.9,7.0,2.7,1.3,2.6,17.4,6.7,10.7,0,5,3,1,0,11,4,2,2,2,100.0,.500,5,.208,0,.000,0,72,47,2.0,2039,116,139,0.45,15,3,102,1.4
124493,Harry Leyva,33,33,11,9,0,0,.000,0,.000,0,0,167.2,732,648,171,121,33,2,15,253,85,84,68,5,126,7,4.51,.264,.337,.390,.727,1.43,13.2,6.8,3.7,0.8,1.9,17.2,9.3,7.9,2,7,9,1,0,10,0,0,0,0,0.0,.000,11,.333,0,.000,0,82,115,3.5,2737,168,187,0.47,11,5,86,3.4
125883,Nate llitch Jr.,33,33,4,16,0,0,.000,0,.000,0,0,139.0,635,539,147,93,31,1,22,246,97,91,85,0,99,3,5.89,.273,.372,.456,.828,1.67,15.2,6.4,5.5,1.4,1.2,15.6,13.4,2.2,3,5,12,1,0,11,0,0,0,0,0.0,.000,3,.091,0,.000,0,71,55,1.7,2363,136,157,0.46,18,8,125,0.1
123259,Dave Love,32,32,10,10,0,0,.000,0,.000,0,0,171.0,730,664,176,116,25,2,33,304,99,94,43,0,106,10,4.95,.265,.316,.458,.774,1.28,12.1,5.6,2.3,1.7,2.5,14.5,5.9,8.6,5,8,5,0,0,9,0,0,0,0,0.0,.000,9,.281,0,.000,0,82,118,3.7,2650,174,216,0.45,9,3,115,0.9
126494,Ed Lovrich,64,0,4,9,40,34,.850,6,.150,27,12,68.1,299,268,71,48,15,0,8,110,35,34,28,5,41,2,4.48,.265,.338,.410,.748,1.45,13.3,5.4,3.7,1.1,1.5,13.7,9.4,4.3,0,1,3,0,0,11,64,55,8,0,0.0,.859,0,.000,0,.000,0,17,0,0.0,1088,76,75,0.50,1,1,100,0.4
123273,Dustin Lowe,48,0,7,4,5,1,.200,4,.800,22,8,43.0,195,156,35,30,3,1,1,43,25,22,32,1,28,3,4.60,.224,.365,.276,.640,1.56,14.7,5.9,6.7,0.2,0.9,14.4,16.4,-2.1,3,1,3,0,0,5,48,14,41,10,24.4,.292,0,.000,0,.000,0,15,0,0.0,722,53,41,0.56,3,0,96,0.3
136003,Quentin Lubbers,20,16,4,10,0,0,.000,0,.000,0,1,93.1,409,359,88,58,14,1,15,149,57,54,38,0,78,7,5.21,.245,.325,.415,.740,1.35,12.8,7.5,3.7,1.4,2.1,19.1,9.3,9.8,0,5,2,0,0,8,4,1,6,4,66.7,.250,4,.250,0,.000,0,74,31,1.9,1483,80,116,0.41,9,0,113,0.5
124691,Chris Lynch,49,0,6,2,14,8,.571,6,.429,18,10,65.1,261,244,62,44,12,1,5,91,25,20,12,4,52,1,2.76,.254,.288,.373,.661,1.13,10.3,7.2,1.7,0.7,4.3,19.9,4.6,15.3,1,3,2,0,0,6,49,18,42,12,28.6,.367,0,.000,0,.000,0,19,0,0.0,960,73,58,0.56,3,4,66,1.6
121417,Armando López,34,34,11,13,0,0,.000,0,.000,0,0,220.1,896,811,166,116,26,3,21,261,84,84,78,1,143,1,3.43,.205,.273,.322,.595,1.11,10.0,5.8,3.2,0.9,1.8,16.0,8.7,7.3,0,6,9,1,0,19,0,0,0,0,0.0,.000,24,.706,1,.029,0,97,109,3.2,3317,269,227,0.54,24,2,89,4.2
120788,Carlos López,57,0,5,6,25,21,.840,4,.160,23,10,73.1,300,272,57,40,12,1,4,83,24,24,22,3,61,3,2.95,.210,.274,.305,.579,1.08,10.1,7.5,2.7,0.5,2.8,20.3,7.3,13.0,1,2,1,1,0,6,57,39,26,7,26.9,.684,0,.000,0,.000,0,18,0,0.0,1054,63,91,0.41,2,0,64,2.2
136119,César López,51,0,3,1,3,1,.333,2,.667,8,4,57.1,263,215,54,37,10,1,6,84,34,34,41,1,43,6,5.34,.251,.384,.391,.775,1.66,15.9,6.8,6.4,0.9,1.0,16.3,15.6,0.8,0,1,6,0,0,7,51,11,42,13,31.0,.216,0,.000,0,.000,0,20,0,0.0,1039,46,72,0.39,5,2,116,-0.3
125567,Santiago López,3,3,1,1,0,0,.000,0,.000,0,0,9.1,47,41,14,9,4,1,0,20,13,12,6,0,10,0,11.57,.341,.426,.488,.913,2.14,19.3,9.6,5.8,0.0,1.7,21.3,12.8,8.5,0,0,0,0,0,1,0,0,0,0,0.0,.000,0,.000,0,.000,0,55,8,2.7,166,8,8,0.50,0,0,62,0.3
132957,Anton Lönnrot,89,1,5,6,5,1,.200,4,.800,17,13,118.2,526,466,126,86,23,1,16,199,75,74,51,7,98,5,5.61,.270,.347,.427,.774,1.49,13.8,7.4,3.9,1.2,1.9,18.6,9.7,8.9,1,3,5,1,0,5,88,22,54,21,38.9,.250,0,.000,0,.000,0,21,0,0.0,1931,116,127,0.48,12,2,95,0.7
129818,Bennie MacFadden,32,0,2,3,5,3,.600,2,.400,14,6,47.0,195,165,25,16,2,0,7,48,13,11,23,1,46,3,2.11,.152,.264,.291,.555,1.02,9.8,8.8,4.4,1.3,2.0,23.6,11.8,11.8,2,2,4,0,0,2,32,15,22,10,45.5,.469,0,.000,0,.000,0,23,0,0.0,748,45,48,0.48,1,0,102,0.1
124457,Sean MacFadden,32,32,14,8,0,0,.000,0,.000,0,0,188.2,772,714,172,115,32,1,24,278,78,76,46,0,147,7,3.63,.241,.292,.389,.681,1.16,10.7,7.0,2.2,1.1,3.2,19.0,6.0,13.1,1,4,2,0,0,22,0,0,0,0,0.0,.000,15,.469,0,.000,0,90,95,3.0,2883,193,200,0.49,14,4,85,3.9
132860,Dave MacIntosh Jr.,55,0,2,5,2,1,.500,1,.500,17,8,87.2,369,337,85,58,11,1,15,143,45,33,30,6,62,0,3.39,.252,.312,.424,.736,1.31,11.8,6.4,3.1,1.5,2.1,16.8,8.1,8.7,0,2,2,0,0,9,55,22,29,2,6.9,.400,0,.000,0,.000,0,24,0,0.0,1354,91,95,0.49,2,4,103,0.2
130880,Eric MacKinney,80,0,4,5,5,2,.400,3,.600,27,18,130.0,574,493,122,80,27,0,15,194,69,66,67,1,101,5,4.57,.247,.339,.394,.732,1.45,13.4,7.0,4.6,1.0,1.5,17.6,11.7,5.9,1,8,8,0,0,7,80,15,44,14,31.8,.188,0,.000,0,.000,0,26,0,0.0,2120,130,146,0.47,5,2,102,0.2
124627,Bernie Macías,33,33,9,12,0,0,.000,0,.000,0,0,156.0,698,608,158,91,29,0,38,301,107,99,81,0,115,4,5.71,.260,.349,.495,.844,1.53,14.0,6.6,4.7,2.2,1.4,16.5,11.6,4.9,2,3,7,1,0,13,0,0,0,0,0.0,.000,8,.242,0,.000,0,78,91,2.8,2587,165,169,0.49,16,3,141,-1.0
125994,Greg Madden,57,0,3,4,6,5,.833,1,.167,18,8,69.0,282,261,62,40,10,0,12,108,29,28,18,4,54,1,3.65,.238,.287,.414,.701,1.16,10.6,7.0,2.3,1.6,3.0,19.1,6.4,12.8,0,2,2,0,0,5,57,32,38,15,39.5,.561,0,.000,0,.000,0,18,0,0.0,1060,67,79,0.46,1,0,98,0.3
120497,Tim Mansill,91,0,3,4,1,0,.000,1,1.000,17,12,137.1,584,517,117,75,19,1,22,204,70,66,56,5,113,6,4.33,.226,.307,.395,.701,1.26,11.7,7.4,3.7,1.4,2.0,19.3,9.6,9.8,0,5,2,0,0,11,91,7,61,13,21.3,.077,0,.000,0,.000,0,24,0,0.0,2212,136,150,0.48,13,0,103,0.2
125710,Clancy Marks,45,0,3,3,4,2,.500,2,.500,10,4,48.0,198,179,41,27,8,0,6,67,19,19,16,0,40,1,3.56,.229,.293,.374,.667,1.19,10.9,7.5,3.0,1.1,2.5,20.2,8.1,12.1,0,2,0,0,0,2,45,12,21,3,14.3,.267,0,.000,0,.000,0,16,0,0.0,723,47,52,0.47,5,3,87,0.5
126482,Marty Marshall,32,32,15,8,0,0,.000,0,.000,0,0,180.0,758,690,167,130,23,4,10,228,71,66,51,0,160,12,3.30,.242,.304,.330,.634,1.21,11.5,8.0,2.5,0.5,3.1,21.1,6.7,14.4,1,4,10,0,0,11,0,0,0,0,0.0,.000,13,.406,0,.000,0,86,111,3.5,2768,186,171,0.52,15,5,66,5.8
136197,José Martínez,41,18,8,9,2,1,1.000,0,.000,3,5,149.0,658,576,142,85,33,3,21,244,88,83,64,0,126,9,5.01,.247,.327,.424,.751,1.38,13.0,7.6,3.9,1.3,2.0,19.1,9.7,9.4,1,8,8,1,0,7,23,7,23,7,30.4,.304,6,.333,0,.000,0,60,50,2.8,2497,164,148,0.53,21,2,102,1.4
129838,Luis Martínez,32,32,13,9,0,0,.000,0,.000,0,0,178.1,770,692,180,122,31,1,26,291,97,91,65,0,115,4,4.59,.260,.324,.421,.745,1.37,12.6,5.8,3.3,1.3,1.8,14.9,8.4,6.5,2,7,3,0,0,14,0,0,0,0,0.0,.000,15,.469,1,.031,0,88,129,4.0,2842,205,193,0.52,18,2,107,1.7
136233,Pedro Martínez,42,0,3,1,5,3,.600,2,.400,17,6,59.0,250,211,38,26,8,0,4,58,25,22,30,0,73,7,3.36,.180,.300,.275,.575,1.15,11.4,11.1,4.6,0.6,2.4,29.2,12.0,17.2,0,2,6,0,0,3,42,15,28,7,25.0,.357,0,.000,0,.000,0,23,0,0.0,996,54,46,0.54,1,1,76,1.0
120420,José Marín,43,9,7,3,1,0,.000,1,1.000,8,6,134.0,585,511,115,68,19,1,27,217,72,66,65,0,113,6,4.43,.225,.318,.425,.743,1.34,12.5,7.6,4.4,1.8,1.7,19.3,11.1,8.2,0,3,6,0,0,11,34,6,31,11,35.5,.176,4,.444,0,.000,0,50,33,3.7,2170,125,151,0.45,17,1,128,-0.8
135153,Geoff McAllister,27,0,1,0,1,1,1.000,0,.000,5,4,43.0,185,153,35,27,6,0,2,47,16,14,25,0,34,3,2.93,.229,.341,.307,.648,1.40,13.2,7.1,5.2,0.4,1.4,18.4,13.5,4.9,0,4,2,0,0,6,27,9,14,6,42.9,.333,0,.000,0,.000,0,25,0,0.0,687,42,45,0.48,0,1,92,0.3
130077,Darryl McBride,50,0,6,5,6,3,.500,3,.500,27,6,74.2,302,274,61,48,10,0,3,80,22,22,23,1,62,3,2.65,.223,.288,.292,.580,1.12,10.5,7.5,2.8,0.4,2.7,20.5,7.6,12.9,0,2,0,1,0,5,50,18,34,10,29.4,.360,0,.000,0,.000,0,22,0,0.0,1121,68,85,0.44,5,3,58,2.2
120920,Carl McCarthy,31,31,9,11,0,0,.000,0,.000,0,0,166.2,728,649,177,111,38,4,24,295,90,87,60,1,125,9,4.70,.273,.339,.455,.794,1.42,13.3,6.8,3.2,1.3,2.1,17.2,8.2,8.9,3,7,7,0,0,17,0,0,0,0,0.0,.000,11,.355,0,.000,0,87,85,2.7,2707,176,176,0.50,9,4,108,1.5
133167,Paul McDai,28,28,16,7,0,0,.000,0,.000,0,0,182.1,776,722,189,140,31,3,15,271,82,70,38,0,171,10,3.46,.262,.306,.375,.682,1.24,11.7,8.4,1.9,0.7,4.5,22.0,4.9,17.1,2,4,6,1,0,18,0,0,0,0,0.0,.000,17,.607,2,.071,0,102,123,4.4,2877,187,167,0.53,27,1,69,5.5
125674,Ron McDonald,37,33,9,14,0,0,.000,0,.000,3,1,194.0,805,731,174,110,30,2,32,304,88,83,62,0,135,2,3.85,.238,.297,.416,.713,1.22,11.0,6.3,2.9,1.5,2.2,16.8,7.7,9.1,4,6,7,2,0,15,4,2,3,2,66.7,.500,14,.424,0,.000,0,78,63,1.9,2917,213,210,0.50,24,7,105,2.0
119960,Ryan McDowel,38,0,1,1,2,0,.000,2,1.000,6,10,50.0,241,208,65,47,10,1,7,98,34,32,27,4,50,4,5.76,.312,.398,.471,.869,1.84,17.3,9.0,4.9,1.3,1.9,20.7,11.2,9.5,0,2,1,0,0,7,38,16,33,14,42.4,.421,0,.000,0,.000,0,22,0,0.0,862,45,47,0.49,0,1,103,0.1
126764,Dave McFadden,32,32,6,14,0,0,.000,0,.000,0,0,161.0,727,615,161,100,38,2,21,266,111,110,100,0,106,4,6.15,.262,.365,.433,.798,1.62,14.8,5.9,5.6,1.2,1.1,14.6,13.8,0.8,1,7,7,2,0,14,0,0,0,0,0.0,.000,8,.250,0,.000,0,88,96,3.0,2838,160,193,0.45,26,5,118,0.7
130971,Jamal McGill,38,0,2,1,1,0,.000,1,1.000,9,3,65.0,299,243,59,46,8,2,3,80,35,33,48,0,45,1,4.57,.243,.361,.329,.690,1.65,15.0,6.2,6.6,0.4,0.9,15.1,16.1,-1.0,0,7,2,1,0,5,38,11,24,7,29.2,.289,0,.000,0,.000,0,30,0,0.0,1153,52,91,0.36,5,1,98,0.3
120135,Samuel Mckenzie,33,33,4,13,0,0,.000,0,.000,0,0,146.0,629,570,144,98,26,3,17,227,80,73,49,3,98,5,4.50,.253,.317,.398,.716,1.32,12.2,6.0,3.0,1.0,2.0,15.6,7.8,7.8,5,0,5,1,0,11,0,0,0,0,0.0,.000,3,.091,0,.000,0,69,73,2.2,2289,172,151,0.53,8,1,93,2.5
124453,Jeff McLeister,36,26,13,12,6,3,.500,3,.500,3,5,170.1,743,665,178,123,24,4,27,291,101,96,62,2,138,8,5.07,.268,.336,.438,.773,1.41,13.1,7.3,3.3,1.4,2.2,18.6,8.3,10.2,4,4,2,0,0,20,10,8,4,1,25.0,.800,12,.462,0,.000,0,76,103,4.0,2763,166,183,0.48,12,2,109,1.3
125872,Adam McPherson,42,22,8,9,2,1,.500,1,.500,2,5,125.1,547,484,124,75,23,1,25,224,62,62,56,1,117,3,4.45,.256,.336,.463,.799,1.44,13.1,8.4,4.0,1.8,2.1,21.4,10.2,11.2,2,2,2,0,0,8,20,9,4,2,50.0,.450,1,.045,0,.000,0,48,66,3.0,2056,107,137,0.44,5,3,112,0.6
