ID,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,AD,WE,INT,CON,BABIP,GAP,POW,EYE,K's,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,RUN,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,BB%,IBB,HP,SH,SF,CI,SO,SO%,GIDP,AVG,OBP,SLG,OPS+,BABIP,wRC+,WAR,PI/PA,SB,CS,BatR,UBR,BsR,ZR,EFF
124782,MANNY,GONZÁLEZ,,VAN,MLB,25,8,,,N,N,H,45,60,45,45,50,40,65,50,45,45,50,40,6,9,31,21,93,84,25,15,6,0,4,14,16,8,8.6,0,1,0,0,0,25,26.9,2,.298,.366,.512,131,.382,136,0.9,3.60,6,0,4.2,1.6,2.8,-1.4,.940
129805,RON,GOULDER,,TOR,MLB,27,7,,,N,N,N,60,55,45,45,45,60,55,60,50,45,45,60,7,8,136,135,519,478,113,89,16,3,5,51,52,32,6.2,0,3,1,6,0,63,12.1,15,.236,.285,.314,63,.260,62,0.1,3.59,12,3,-23.9,1.2,1.4,4.3,1.027
130905,PABLO,JIMÉNEZ,,SD,MLB,25,5,,,N,N,N,55,50,40,45,45,60,60,65,55,55,55,60,1,5,122,115,469,427,112,88,16,1,7,47,34,37,7.9,0,0,0,5,0,66,14.1,7,.262,.318,.354,88,.292,86,0.7,3.61,0,0,-7.9,-2.5,-2.5,0.6,1.012
129024,WESTON,JOHNSTON,,CHW,MLB,26,7,,,H,N,H,55,55,45,60,50,55,55,65,50,70,50,70,3,2,156,149,648,568,181,113,28,1,39,98,88,69,10.6,0,5,0,6,0,83,12.8,16,.319,.394,.577,158,.314,161,5.7,3.65,0,0,48.8,-2.7,-2.7,-2.0,.983
125932,ROGER,JONES,,MIL,MLB,23,7,,,L,N,N,55,55,50,65,50,55,55,55,50,65,50,55,3,8,144,142,623,546,144,100,19,0,25,75,89,66,10.6,7,7,0,4,0,109,17.5,6,.264,.348,.436,113,.286,110,2.8,3.72,5,2,7.8,1.1,-0.2,-2.0,.993
125695,JOHN,KIRKLAND,,TEX,MLB,26,10,,,N,H,N,55,45,50,60,40,70,50,60,50,60,40,70,1,2,147,145,613,568,143,86,31,1,25,86,73,36,5.9,0,3,3,6,0,81,13.2,24,.252,.297,.442,99,.252,97,2.3,3.40,1,3,-1.8,0.1,-2.3,5.7,1.028
132141,RUSTY,KROLL,,TBA,MLB,25,5,,,H,H,N,55,45,50,60,45,70,45,60,55,65,50,75,4,4,150,146,596,530,130,87,16,3,24,66,65,55,9.2,3,7,0,4,0,67,11.2,10,.245,.322,.423,105,.239,101,2.3,3.42,7,3,1.4,-2.4,-3.6,2.7,1.003
126222,ERNEST,LAMB,,OAK,MLB,26,10,,,H,H,N,55,55,65,30,60,55,55,60,65,30,70,55,8,10,44,44,174,151,40,27,13,0,0,16,17,20,11.5,2,3,7,0,0,24,13.8,2,.265,.362,.351,97,.315,97,0.8,3.79,15,1,-0.6,0.3,2.9,-0.9,.981
119995,SÉBASTIEN,LECOQ,,ARI,MLB,24,8,,,H,N,H,55,65,55,55,50,45,65,55,55,55,50,45,5,8,146,146,634,560,123,80,20,0,23,77,59,62,9.8,0,4,0,8,1,141,22.2,13,.220,.298,.379,81,.248,82,0.7,3.91,3,3,-13.5,-3.3,-5.4,3.5,1.009
121336,PETER,LEE,,COL,MLB,24,8,,,H,H,N,50,55,50,60,50,45,60,50,50,60,50,45,3,6,137,137,562,514,138,91,27,0,20,81,65,42,7.5,0,1,0,5,0,147,26.2,8,.268,.322,.438,91,.335,98,1.4,3.94,4,1,-1.1,-2.6,-3.4,-1.5,.989
124213,JOSH,LLOYD,,CLE,MLB,21,6,,,N,N,N,65,55,55,60,45,75,55,65,55,65,45,75,4,6,155,147,627,581,162,110,29,3,20,92,72,35,5.6,4,5,0,6,0,80,12.8,7,.279,.322,.442,110,.292,104,2.6,3.34,7,6,3.7,0.4,-2.3,2.5,1.005
120662,JEREMY,LUCAS,,BOS,MLB,23,8,,,N,N,N,70,65,55,50,50,65,65,70,55,50,50,65,4,7,137,137,598,527,136,82,39,2,13,63,64,59,9.9,0,5,0,7,0,64,10.7,14,.258,.334,.414,100,.269,102,1.1,3.68,2,1,1.9,-0.5,-1.8,-1.8,.995
125984,JEFF,MACINTYRE,,ATL,MLB,22,7,,,L,N,N,55,50,45,60,55,55,50,55,45,70,55,55,7,5,148,145,687,609,171,118,15,2,36,77,125,65,9.5,4,8,1,5,0,102,14.8,9,.281,.355,.489,128,.284,126,4.1,3.72,17,5,22.6,1.2,1.0,-7.2,.964
124793,GARY,MANSEL,,SF,MLB,21,6,,,N,H,N,60,55,55,55,45,60,60,65,55,65,45,60,5,5,9,9,39,34,7,5,1,0,1,4,5,5,12.8,0,0,0,0,0,11,28.2,1,.206,.308,.324,76,.273,78,0.1,3.72,0,0,-1.0,0.3,0.3,0.8,.985
127180,PHILIP,OLSEN,,NYM,MLB,26,6,,,H,H,H,45,60,50,65,60,30,60,45,50,70,60,30,3,1,83,36,157,139,25,17,3,0,5,16,12,16,10.2,0,0,0,2,0,64,40.8,3,.180,.261,.309,62,.278,59,-0.5,4.18,0,0,-7.9,-1.4,-1.4,-1.5,.997
132394,GUONÇALLO,PAISLEY,,NYM,MLB,23,7,,,N,N,N,45,55,55,70,55,40,55,45,55,70,55,40,2,2,76,51,226,199,38,22,8,0,8,29,22,26,11.5,0,0,0,1,0,63,27.9,4,.191,.283,.352,80,.233,77,0.1,3.97,0,0,-6.3,-1.1,-1.1,0.1,1.021
124331,KEITH,PATTERSON,,PIT,MLB,28,8,,,N,N,N,55,55,50,50,50,50,55,55,50,55,60,55,3,6,15,15,61,59,15,11,3,0,1,7,9,2,3.3,0,0,0,0,0,8,13.1,1,.254,.279,.356,68,.280,67,-0.1,3.56,0,0,-2.4,0.6,0.6,0.1,1.002
125005,TEUVO,PESOLA,,MIA,MLB,34,18,,,H,H,N,60,50,50,55,70,70,50,60,50,55,70,70,1,1,148,143,614,506,139,92,22,0,25,98,72,90,14.7,0,12,0,6,0,46,7.5,17,.275,.393,.466,133,.259,137,4.9,3.92,0,0,28.3,-3.9,-3.9,2.9,1.025
117832,HENRY,PHILLIPS,,LAD,MLB,31,16,,,N,H,H,55,55,50,55,55,50,55,55,50,55,55,50,1,1,149,149,587,522,135,86,31,0,18,66,56,58,9.9,3,3,0,4,0,116,19.8,13,.259,.334,.421,106,.298,104,1.1,3.78,0,0,3.2,-9.6,-9.6,-1.8,.984
129060,CAL,PITTS,,CLE,MLB,26,6,,,N,H,N,50,55,50,45,45,45,55,50,50,50,45,45,1,4,65,14,62,57,13,9,1,0,3,5,8,4,6.5,1,1,1,0,0,13,21.0,3,.228,.290,.404,91,.244,81,-0.2,3.82,1,1,-1.4,0.3,-0.1,-2.6,.910
128141,CASEY,ROBERTS,,DET,MLB,25,6,,,N,N,N,60,50,55,60,55,70,50,60,55,60,65,70,6,9,145,145,633,576,140,98,28,2,12,75,64,43,6.8,1,7,0,7,1,60,9.5,10,.243,.300,.361,77,.250,77,0.2,3.65,0,1,-17.6,0.5,-1.4,-1.9,.981
122244,RODNEY,RODRÍGUEZ,,TOR,MLB,24,8,,,H,H,N,60,55,55,45,45,65,55,60,55,45,45,65,2,4,60,56,222,206,39,28,9,0,2,15,15,13,5.9,0,0,1,3,0,39,17.6,8,.189,.234,.262,35,.220,32,-1.5,3.47,1,1,-18.6,1.6,1.0,-1.9,.944
137429,JOHN,SPITLER,,SD,MLB,27,1,,,N,N,N,55,50,50,50,50,55,55,55,50,50,50,55,4,8,151,147,603,550,129,95,18,0,16,54,62,49,8.1,4,1,1,3,0,105,17.4,17,.235,.297,.355,82,.262,76,0.3,3.81,6,5,-17.1,-2.6,-5.0,2.1,1.020
129869,ANDY,THOST,,WAS,MLB,28,7,,,N,H,H,65,65,45,75,55,60,70,70,50,75,60,65,2,4,144,144,658,578,183,111,22,0,50,136,119,72,10.9,0,5,0,3,0,96,14.6,32,.317,.395,.614,159,.306,167,7.9,3.74,0,0,54.6,-3.5,-3.5,5.3,1.035
129304,DAVIS,TODD,,LAA,MLB,23,6,,,N,H,N,55,55,50,50,45,55,55,55,50,50,45,55,7,9,31,25,102,90,21,13,4,0,4,20,7,5,4.9,0,6,0,1,0,16,15.7,1,.233,.314,.411,91,.239,95,0.3,3.53,0,0,-0.5,0.1,0.1,-0.8,.997
123982,MICHAEL,TOUHEY,,MIN,MLB,26,10,,,N,N,N,55,55,50,50,50,50,55,55,55,50,55,50,3,5,56,16,80,73,21,16,3,0,2,12,8,5,6.2,0,1,0,1,0,17,21.2,3,.288,.338,.411,101,.345,103,0.4,3.46,0,0,0.3,0.8,0.8,0.1,1.003
128151,JÚLIO,VIDAL,,VAN,MLB,23,7,,,N,N,H,50,65,55,60,50,40,70,50,55,60,50,40,1,2,153,150,638,594,146,90,20,2,34,97,70,41,6.4,1,2,0,1,0,189,29.6,13,.246,.296,.458,98,.301,98,0.2,3.88,0,0,-0.9,-3.8,-3.8,-10.8,.914
132129,SERGIO,VÁZQUEZ,,BOS,MLB,23,3,,,H,H,N,50,50,50,55,45,50,50,50,50,55,45,50,4,9,121,101,415,370,96,71,16,0,9,49,36,31,7.5,6,8,0,6,0,68,16.4,9,.259,.325,.376,88,.291,83,0.8,3.60,4,2,-8.2,1.3,0.3,0.7,1.018
132639,DAVE,WALLACE,,KC,MLB,28,13,,,N,N,N,50,50,45,65,45,50,50,50,45,70,45,50,1,6,152,144,621,569,150,96,26,0,28,93,76,37,6.0,2,9,0,6,0,125,20.1,9,.264,.316,.457,105,.289,104,2.2,3.48,0,0,3.5,-0.7,-0.7,-3.3,.981
125588,MICHAEL,WARATAH,,LAA,MLB,22,7,,,N,H,N,55,60,70,65,55,50,60,55,70,65,55,50,9,4,148,145,640,543,152,92,33,2,25,86,88,87,13.6,6,3,0,7,0,115,18.0,7,.280,.378,.486,129,.310,129,4.9,3.70,2,0,23.1,-2.9,-4.0,7.3,1.039
129895,ERIK,BELL,,-,-,35,15,,,N,H,H,60,60,60,25,75,55,60,60,60,25,75,55,7,8,3,1,6,5,1,1,0,0,0,0,1,1,16.7,0,0,0,0,0,0,0.0,0,.200,.333,.200,53,.200,62,0.0,3.83,0,0,-0.3,0.1,0.1,0.1,.978
129324,JOHN,BOWLES,,NYY,MLB,24,7,,,H,N,N,45,50,50,65,45,45,55,50,50,65,50,45,8,10,136,135,548,493,113,66,12,2,33,85,82,50,9.1,0,2,1,3,0,138,25.2,7,.229,.301,.462,104,.246,104,1.6,3.81,28,3,2.8,3.5,7.5,-4.1,.928
126765,TOM,BRANDON,,MIL,MLB,25,6,,,N,N,N,50,50,55,55,50,55,50,55,60,55,55,55,2,10,120,119,498,457,129,80,25,1,23,82,62,30,6.0,0,5,0,6,0,95,19.1,5,.282,.329,.492,121,.307,120,2.7,3.73,2,2,12.4,-3.0,-4.6,0.3,1.005
127464,GLEN,BROWN,,TOR,MLB,33,18,,,N,N,L,45,45,55,50,50,55,45,45,55,50,50,55,9,10,125,124,468,424,103,67,22,0,14,58,71,40,8.5,0,2,10,2,0,70,15.0,7,.243,.310,.394,89,.260,91,0.6,3.77,26,2,-5.1,1.9,6.0,-11.4,.895
129118,MYCHAL,CALHOUN,,BOS,MLB,32,17,,,N,N,N,45,45,55,55,65,45,45,45,55,55,65,45,6,5,107,75,347,292,68,44,11,0,13,39,40,48,13.8,1,2,0,5,0,63,18.2,5,.233,.340,.404,99,.249,102,0.8,3.92,15,3,0.9,0.0,1.2,0.1,1.027
123153,LYLE,CALLAHAN,,TEX,MLB,26,10,,,N,H,N,60,60,65,55,55,55,65,60,70,55,55,55,4,7,146,144,671,603,157,105,26,4,22,68,97,60,8.9,0,5,0,3,0,101,15.1,9,.260,.331,.426,106,.280,107,3.8,3.72,7,5,5.8,-0.2,-2.7,8.2,1.011
128599,PETER,CARTER,,MON,MLB,26,7,,,N,N,H,60,55,50,55,50,60,55,65,55,55,50,65,8,4,134,127,488,442,114,75,21,0,18,44,59,42,8.6,1,4,0,0,0,68,13.9,5,.258,.328,.428,105,.270,105,1.8,3.56,3,3,3.5,-2.2,-4.1,1.1,1.026
131133,ERNESTO,CASTELLANOS,,HOU,MLB,24,4,,,N,N,N,60,60,65,60,60,50,60,60,65,70,60,50,1,2,107,105,445,405,108,70,20,1,17,53,53,36,8.1,1,2,0,2,0,83,18.7,16,.267,.328,.447,109,.296,109,2.5,3.71,0,0,5.0,-2.3,-2.3,6.3,1.035
122119,MORTON,CHANEY,,ARI,MLB,24,9,,,L,H,H,60,65,45,35,45,50,70,65,50,35,45,50,5,7,2,,2,2,1,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0,.500,.500,1.000,290,.500,303,0.0,4.00,0,0,0.5,0.0,0.0,-0.5,.000
123812,TONY,COBB,,OAK,MLB,25,10,,,N,H,N,50,50,50,45,60,50,50,50,50,45,60,50,6,10,9,2,12,12,3,3,0,0,0,1,4,0,0.0,0,0,0,0,0,1,8.3,0,.250,.250,.250,38,.273,33,0.0,3.50,3,0,-1.0,0.6,1.3,-0.3,1.010
136130,JOSÉ,COLLAZO,,TEX,MLB,23,7,,,N,N,N,60,55,55,55,55,60,55,60,55,55,55,60,8,9,59,35,181,160,40,26,9,0,5,21,24,18,9.9,0,0,0,3,0,27,14.9,2,.250,.320,.400,96,.267,96,0.2,3.90,9,1,-0.8,-1.5,-0.2,-4.3,.935
133280,MILLARD,DANIELS,,SD,MLB,33,12,,,H,N,N,60,50,60,35,50,65,50,60,60,35,50,65,6,5,57,29,158,139,43,33,9,0,1,14,22,18,11.4,0,1,0,0,0,13,8.2,4,.309,.392,.396,122,.336,124,0.8,3.72,2,4,4.8,0.7,-1.3,-1.1,.967
122027,RALPH,DAVIS,,KC,MLB,23,9,,,N,N,N,65,55,65,40,65,70,55,65,65,40,65,70,8,10,113,108,445,387,105,65,29,4,7,53,55,53,11.9,5,2,0,3,0,55,12.4,9,.271,.360,.421,110,.299,108,0.2,3.71,8,0,4.7,-1.1,-0.2,-19.6,.870
128683,DAVE,DUNCAN,,-,-,32,17,,,H,N,H,55,55,50,40,50,55,55,55,50,40,50,55,6,9,95,95,381,352,89,64,18,0,7,36,29,25,6.6,1,2,0,2,0,70,18.4,18,.253,.304,.364,83,.296,81,0.8,3.65,11,2,-8.7,2.4,3.2,-0.5,.981
135939,HÉCTOR,FLORES,,SD,MLB,32,16,,,H,H,N,40,50,70,70,60,30,50,40,70,70,60,30,7,9,100,83,361,309,64,38,7,0,19,43,56,47,13.0,1,4,0,1,0,107,29.6,7,.207,.319,.414,103,.245,101,2.1,3.97,14,0,0.8,2.2,4.7,3.6,1.057
126828,ERNESTO,FUENTES,,VAN,MLB,24,9,,,N,H,H,60,50,55,40,60,75,55,65,55,40,65,75,2,1,148,147,641,561,155,96,42,1,16,63,76,72,11.2,1,5,0,3,0,52,8.1,17,.276,.362,.440,114,.280,118,4.4,3.71,0,0,14.3,-3.1,-3.1,9.0,1.050
122262,CARLOS,GONZÁLEZ,,SF,MLB,26,10,,,N,H,N,50,45,45,35,50,50,50,50,45,35,50,50,2,7,1,,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,1,.000,.000,.000,-100,.000,-116,-0.0,1.00,0,0,-0.3,0.0,0.0,0.0,.965
128034,MICHAEL,GRANT,,TBA,MLB,24,7,,,N,H,N,70,70,45,50,70,60,70,70,45,50,70,60,3,4,148,146,632,550,151,124,18,0,9,58,67,72,11.4,6,6,0,4,0,74,11.7,13,.275,.362,.356,94,.301,96,0.4,3.91,2,2,-3.0,-1.5,-3.9,-14.7,.919
124293,JAY,HENNESSEY,,PHI,MLB,24,8,,,H,H,H,50,50,45,60,45,45,50,50,45,60,45,50,4,10,149,146,569,514,123,75,13,2,33,95,59,40,7.0,1,7,1,8,0,128,22.5,14,.239,.299,.465,101,.249,100,3.0,3.66,3,4,0.5,-0.9,-3.3,11.7,1.078
133439,WILL,HILLIARD,,PIT,MLB,23,3,,,H,H,N,65,65,55,50,50,60,75,70,60,55,50,60,6,8,145,142,619,573,161,107,32,1,21,78,81,40,6.5,2,1,3,5,0,96,15.5,9,.281,.326,.450,104,.304,105,2.9,3.61,13,4,4.2,-4.6,-4.9,3.9,1.041
133362,LARRY,JENKINS,,STL,MLB,23,5,,,N,H,H,65,60,65,55,50,60,60,65,65,55,50,60,7,7,102,88,413,371,71,45,13,2,11,49,49,33,8.0,1,6,0,3,0,70,16.9,0,.191,.266,.326,63,.205,61,-0.9,3.56,9,2,-19.8,1.8,2.1,-7.4,.956
122936,ROY,JORDAN,,MON,MLB,26,10,,,H,L,N,55,50,55,30,40,65,50,55,55,30,40,65,10,10,105,49,212,198,39,27,11,0,1,14,26,9,4.2,0,3,0,2,0,34,16.0,1,.197,.241,.268,40,.230,36,-0.7,3.47,10,2,-16.5,0.1,1.1,-0.1,1.034
134054,JUDD,KRAUSE,,CHC,MLB,27,12,,,L,N,H,55,45,45,60,50,70,50,60,45,60,55,70,6,9,137,137,602,534,125,78,19,0,28,73,75,60,10.0,0,5,1,3,0,67,11.1,11,.234,.316,.427,99,.219,100,1.8,3.56,13,4,0.6,-1.1,-1.4,-0.3,.987
125622,BRANDON,KUSIK,,CLE,MLB,22,7,,,N,N,N,60,65,55,55,60,55,65,70,55,65,60,70,9,8,60,59,257,237,56,35,12,2,7,26,34,18,7.0,0,0,1,2,0,46,17.9,2,.236,.288,.392,87,.263,84,0.8,3.74,17,2,-5.0,-0.0,2.5,1.4,1.011
129913,R.J.,LARSON,,TOR,MLB,24,6,,,N,L,H,60,50,55,50,45,65,50,60,55,50,45,65,8,8,85,81,330,310,79,63,11,0,5,34,28,14,4.2,0,1,3,5,0,36,10.9,7,.255,.285,.339,69,.270,67,-0.7,3.55,14,3,-13.3,1.2,2.2,-2.0,.935
130473,ARTIE,LEE,,MIA,MLB,23,4,,,H,H,N,70,55,60,60,55,75,55,70,60,60,55,75,7,3,157,153,644,575,157,108,33,0,16,81,75,62,9.6,10,3,0,4,0,66,10.2,16,.273,.345,.414,106,.284,100,0.5,3.55,1,1,0.7,-2.5,-4.2,-7.9,.918
120666,CHARLES,LESLIE,,TEX,MLB,23,8,,,N,N,N,60,55,65,45,65,60,55,60,65,45,65,60,7,9,70,63,268,229,53,31,15,2,5,21,33,32,11.9,0,4,0,3,0,42,15.7,6,.231,.332,.380,95,.259,97,0.2,3.82,6,5,-0.8,0.1,-1.6,-4.5,.900
132058,WILFORD,LEWIS,,DET,MLB,25,5,,,N,N,H,55,50,50,50,45,65,50,55,50,50,45,65,3,1,101,46,231,212,69,53,12,0,4,32,24,10,4.3,0,3,1,6,0,36,15.6,5,.325,.355,.439,112,.365,113,1.4,3.55,0,0,3.8,0.3,0.3,1.2,1.051
133728,CÉSAR,MACÍAS,,SEA,MLB,23,7,,,H,H,N,55,55,50,55,50,55,55,55,50,55,50,55,9,8,147,144,633,578,136,93,15,6,22,57,78,48,7.6,0,0,1,7,0,109,17.2,12,.235,.291,.396,87,.251,84,1.8,3.57,25,6,-11.8,2.8,4.4,1.4,1.015
128497,MICHAEL,MARSHLAND,,NYM,MLB,27,7,,,N,N,N,40,50,65,60,50,35,50,40,65,60,55,35,6,6,1,,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,100.0,0,.000,.000,.000,-100,.000,-113,-0.0,4.00,0,0,-0.3,0.0,0.0,0.0,.000
121859,JONATHAN,MCPHE,,WAS,MLB,24,9,,,L,L,L,50,50,55,55,50,50,50,55,55,55,50,60,2,4,66,66,271,238,54,33,11,1,9,33,33,29,10.7,0,4,0,0,0,47,17.3,9,.227,.321,.395,87,.247,93,-0.2,3.70,0,0,-2.2,-2.0,-2.0,-7.8,.896
129695,GERARDO,MONTALVO,,MON,MLB,22,6,,,N,L,L,60,60,50,50,45,60,60,60,50,50,45,60,6,4,57,13,79,72,11,7,1,0,3,7,7,5,6.3,0,2,0,0,0,16,20.3,2,.153,.228,.292,41,.151,40,-0.6,3.78,0,0,-5.7,-0.7,-0.7,-1.3,.914
127893,CHRISTOPHER,MOORE,,SF,MLB,25,6,,,H,N,N,55,55,65,60,60,50,60,55,70,65,60,50,6,3,157,155,662,563,151,93,30,0,28,97,82,82,12.4,1,9,0,8,1,117,17.7,9,.268,.366,.471,130,.289,128,1.6,3.85,5,6,23.6,-3.3,-6.8,-9.9,.907
132911,RUBÉN,MÉNDEZ,,LAD,MLB,23,7,,,N,H,N,55,60,50,55,50,50,70,65,50,70,55,50,5,7,51,50,204,186,44,24,11,0,9,28,24,14,6.9,0,2,0,2,0,59,28.9,4,.237,.294,.441,98,.292,96,1.2,3.93,4,0,-0.9,0.3,0.9,4.3,1.094
120705,SPIKE,RAY,,MIN,MLB,23,8,,,N,N,N,65,50,50,45,50,75,50,65,50,50,50,75,8,10,143,140,595,538,143,105,22,1,15,68,77,46,7.7,0,5,0,6,0,63,10.6,14,.266,.326,.394,93,.275,95,2.0,3.58,23,4,-3.2,1.5,3.5,-2.0,.982
132854,JORGE,RENTERÍA,,SF,MLB,28,13,,,N,H,N,45,50,50,50,50,40,50,45,50,50,55,40,3,2,88,62,242,223,29,19,6,1,3,16,16,17,7.0,0,0,0,2,1,77,31.8,4,.130,.190,.206,10,.179,6,-2.4,3.85,0,1,-27.9,-1.8,-2.6,-2.3,.992
126918,STEVE,RILEY,,LAA,MLB,23,7,,,H,N,H,65,50,60,45,40,80,50,65,60,45,40,80,10,10,135,107,500,482,131,95,24,5,7,40,65,13,2.6,0,3,2,2,0,37,7.4,9,.272,.294,.386,80,.282,80,2.5,3.19,40,5,-12.2,0.6,6.6,12.2,1.092
127523,WILLIAM,ROBINSON,,CLE,MLB,23,7,,,N,N,N,70,65,55,60,55,75,65,70,55,60,55,75,6,9,155,149,665,602,168,112,35,1,20,85,93,58,8.7,8,2,0,3,0,69,10.4,17,.279,.343,.440,116,.287,109,1.4,3.58,18,7,8.0,2.9,2.1,-13.8,.896
125709,JOHN,RODRÍGUEZ,,NYM,MLB,22,7,,,N,N,N,50,55,50,45,60,50,55,50,50,45,60,50,6,1,85,62,261,224,47,33,9,0,5,24,18,32,12.3,3,4,0,1,0,56,21.5,4,.210,.318,.317,82,.256,78,0.9,3.71,0,0,-7.1,-1.2,-1.2,7.8,1.060
129296,PACO,SALAZAR,,COL,MLB,33,17,,,N,H,N,50,55,55,50,60,45,55,50,55,50,60,45,7,6,146,145,615,545,132,86,28,5,13,72,64,64,10.4,0,1,0,5,0,118,19.2,6,.242,.320,.383,78,.284,85,2.8,3.85,48,9,-10.6,-2.0,3.5,11.9,1.040
132778,ISAO,SANO,,TEX,MLB,23,7,,,N,N,N,55,50,55,60,45,65,50,55,55,60,45,65,9,7,58,48,203,193,39,21,7,2,9,30,21,7,3.4,0,0,0,3,1,30,14.8,3,.202,.227,.399,67,.191,61,-0.5,3.55,2,1,-9.7,-0.0,-0.3,-2.9,.949
128918,DOUG,SHERRARD,,DET,MLB,26,6,,,H,H,N,50,50,50,40,55,50,55,60,60,55,75,55,3,1,148,148,558,496,109,67,27,0,15,75,52,56,10.0,0,1,0,5,0,137,24.6,14,.220,.297,.365,77,.269,78,1.2,3.94,0,0,-14.5,0.6,0.6,4.9,1.015
131108,MIKE,SPARKS,,CHW,MLB,24,6,,,N,N,L,55,50,50,55,45,65,50,55,50,55,45,65,8,6,150,147,640,587,159,98,38,1,22,82,80,48,7.5,0,1,0,4,0,61,9.5,15,.271,.325,.451,107,.270,108,0.4,3.38,4,6,7.0,-2.7,-6.1,-20.3,.899
127533,RICH,STARR,,CHC,MLB,22,6,,,N,N,N,60,50,50,65,65,65,50,60,50,65,65,65,2,1,92,72,324,279,73,53,7,0,13,39,33,42,13.0,3,2,0,1,0,55,17.0,10,.262,.361,.427,112,.283,113,0.8,3.84,2,0,5.2,-1.0,-1.4,-7.6,.939
128550,ÁNIBAL,SÁNCHEZ,,LAD,MLB,27,7,,,N,N,N,55,45,50,50,60,60,50,55,50,50,75,65,4,10,4,3,12,12,3,3,0,0,0,1,0,0,0.0,0,0,0,0,0,2,16.7,1,.250,.250,.250,38,.300,33,-0.1,3.00,0,0,-1.0,0.0,0.0,0.0,.000
129279,SANTIAGO,SÁNZ,,MIA,MLB,25,5,,,H,N,H,70,65,55,35,45,75,65,75,55,35,45,75,7,10,91,87,363,339,82,66,12,2,2,22,35,22,6.1,0,0,5,2,0,37,10.2,5,.242,.287,.307,62,.265,61,-0.5,3.47,7,2,-17.1,-1.3,-1.4,0.7,.978
133975,CRAIG,TATE,,OAK,MLB,27,12,,,N,H,N,50,45,45,55,50,65,45,55,45,55,50,70,3,5,148,148,619,557,153,109,17,0,27,86,71,53,8.6,0,3,0,6,0,80,12.9,16,.275,.338,.451,114,.276,114,3.1,3.68,6,1,10.8,-4.9,-5.4,2.7,1.040
133652,PAUL,TATE,,SF,MLB,24,3,,,L,L,L,60,50,50,50,45,65,65,70,55,55,50,65,6,6,35,34,127,122,25,15,7,1,2,17,11,4,3.1,0,0,0,1,0,21,16.5,1,.205,.228,.328,52,.230,46,-0.8,3.25,0,0,-8.4,-0.1,-0.1,-4.7,.917
127640,DAVID,TAYLOR,,ARI,MLB,26,7,,,N,N,H,55,55,50,50,50,55,55,55,50,50,50,55,4,1,148,144,583,528,111,78,15,1,17,61,51,39,6.7,0,11,1,5,0,100,17.2,17,.210,.276,.339,65,.226,66,0.0,3.60,1,0,-24.4,-3.0,-3.9,6.3,1.035
129738,RAY,THOMAS,,WAS,MLB,24,7,,,N,N,H,55,45,55,60,50,75,45,55,55,60,50,75,7,5,147,146,618,571,165,105,22,2,36,120,84,39,6.3,2,1,0,7,0,57,9.2,20,.289,.332,.524,127,.266,125,4.6,3.58,2,2,19.8,-1.7,-3.6,6.9,1.035
135434,PETE,URIBE,,ATL,MLB,27,11,,,H,H,N,45,55,50,50,70,45,55,50,55,50,75,45,7,10,147,145,597,484,112,82,22,1,7,43,79,105,17.6,1,7,2,1,0,151,25.3,9,.231,.375,.324,95,.321,102,3.7,4.12,42,9,2.1,1.8,5.4,7.8,1.037
132853,GUSTAVO,VARGAS,,NYM,MLB,23,7,,,H,N,N,45,60,80,75,60,35,60,45,80,75,60,35,10,10,146,143,646,541,131,68,19,2,42,100,89,82,12.7,1,15,0,8,0,190,29.4,4,.242,.353,.518,144,.281,137,5.6,4.06,2,1,29.6,-1.3,-2.8,5.2,1.021
127317,ROBERTO,VILLANUEVA,,SF,MLB,27,7,,,N,H,N,65,65,50,45,45,55,65,65,50,45,50,55,9,6,117,116,505,460,118,77,24,3,14,63,60,41,8.1,0,2,0,2,0,85,16.8,8,.257,.319,.413,101,.287,100,2.5,3.80,27,5,0.1,1.9,4.7,1.3,.982
121107,CARTER,WARD,,SEA,MLB,24,9,,,N,H,H,75,70,70,35,45,75,70,75,70,35,45,75,9,10,4,,3,3,2,1,1,0,0,0,1,0,0.0,0,0,0,0,0,1,33.3,0,.667,.667,1.000,351,1.000,365,0.1,4.00,1,0,1.0,0.0,0.2,0.0,.965
133943,RICKY,WESTON,,PHI,MLB,27,12,,,N,N,H,65,55,55,40,40,70,55,65,60,40,40,70,1,1,10,6,24,24,6,3,2,0,1,1,2,0,0.0,0,0,0,0,0,3,12.5,1,.250,.250,.458,84,.250,83,-0.0,3.04,0,0,-0.5,0.0,0.0,-0.8,.965
121560,GREGORY,WINSTON,,BOS,MLB,25,9,,,N,N,N,55,45,50,35,45,65,45,55,50,35,45,65,7,9,143,143,560,508,114,96,15,1,2,48,39,41,7.3,4,5,9,6,2,74,13.2,15,.224,.286,.270,51,.256,49,0.2,3.53,42,5,-35.1,2.1,8.2,7.7,1.061
