ID,Name,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,BB%,IBB,HP,SH,SF,CI,SO,SO%,GIDP,AVG,OBP,SLG,wOBA,OPS+,BABIP,wRC+,WAR,PI/PA,SB,CS,BatR,UBR,BsR
1095,Sean Vowell,59,43,169,160,34,22,9,1,2,15,10,6,3.6,0,1,1,2,0,41,24.3,4,.212,.243,.319,.243,52,.269,46,-0.5,3.75,0,0,-10.8,-1.2,-1.2
2230,Chris Walsh,66,33,165,152,40,30,6,0,4,15,22,11,6.7,1,2,0,0,0,33,20.0,1,.263,.321,.382,.305,91,.313,89,-0.1,3.73,8,1,-2.0,-1.3,0.0
1242,Luke Washington,98,85,356,330,75,52,10,3,10,32,36,22,6.2,1,2,0,2,0,81,22.8,7,.227,.278,.367,.278,74,.270,71,-1.3,3.65,0,0,-12.2,-2.2,-2.2
2444,Pat Waters,59,18,117,106,29,19,3,0,7,20,18,10,8.5,1,1,1,0,0,26,22.2,3,.274,.342,.500,.354,126,.301,124,0.3,3.89,0,1,3.4,-1.7,-2.3
1555,Ajani Weathersby,142,142,605,560,147,105,25,2,15,79,63,40,6.6,0,4,2,1,0,118,19.5,16,.263,.316,.395,.310,92,.308,93,-0.8,3.66,3,2,-4.9,-0.6,-1.3
684,Mike Weathersby,141,140,657,558,173,109,38,10,16,86,97,94,14.3,2,1,0,4,0,85,12.9,13,.310,.408,.500,.389,146,.341,148,7.1,4.00,27,11,37.8,1.8,2.3
157,Mitch Welch,154,154,731,636,185,116,37,4,28,102,103,77,10.5,1,12,0,6,0,111,15.2,18,.291,.375,.494,.372,134,.312,136,3.5,3.85,0,0,31.9,-4.6,-4.6
3097,Joe Wheat,140,135,550,496,110,66,15,3,26,72,64,44,8.0,0,7,0,3,0,165,30.0,10,.222,.293,.421,.308,92,.273,91,0.1,4.00,2,2,-5.3,-0.7,-1.5
1920,Scott White,91,66,270,253,56,35,13,2,6,21,25,14,5.2,2,3,4,0,0,61,22.6,3,.221,.270,.360,.269,70,.269,64,-0.3,3.66,0,0,-11.3,-1.3,-1.3
296,Dylan Wilkerson,67,58,252,231,65,35,18,1,11,39,29,19,7.5,1,2,0,0,0,51,20.2,4,.281,.341,.511,.360,128,.320,128,1.4,3.55,0,0,8.5,-1.4,-1.4
438,Nate Willcutt,113,108,462,416,107,74,20,0,13,46,54,43,9.3,4,1,0,2,1,72,15.6,14,.257,.327,.399,.311,97,.282,94,1.7,3.73,0,0,-3.1,0.3,0.3
2638,Noah Williams,39,38,148,138,28,21,4,0,3,10,13,10,6.8,0,0,0,0,0,53,35.8,1,.203,.257,.297,.246,51,.305,48,-0.1,3.81,0,0,-9.0,-1.1,-1.1
1726,Jian-ying Xú,112,98,405,375,82,56,12,0,14,40,28,24,5.9,0,4,0,2,0,83,20.5,12,.219,.272,.363,.276,71,.243,69,-1.7,3.59,0,0,-14.5,-3.0,-3.0
1779,Dave Younker,143,142,581,521,121,87,14,1,19,69,48,50,8.6,0,5,1,5,0,155,26.7,16,.232,.303,.372,.296,83,.290,83,-1.0,3.78,0,0,-11.3,-1.8,-1.8
25,Gabriel Zamago,141,141,628,570,174,117,43,6,8,50,90,48,7.6,0,6,14,4,0,74,11.8,9,.305,.363,.444,.349,119,.337,121,4.2,3.60,37,9,15.7,1.8,5.8
