ID,Name,EXP,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
2065,Matt Byrd,9,1,32,32,15,9,5,1,0,0,.933,0.72,2.4,1.149,17,9,175.0,0,0,88.9%,9,8,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.4,0.0
1620,Tim Buster,10,1,32,32,29,14,12,3,0,0,.897,1.31,-2.8,.894,28,3,178.2,0,0,92.9%,14,13,75.0%,4,3,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
199,Tim Busby,21,1,57,0,6,4,2,0,0,0,1.000,0.99,0.6,1.022,4,2,54.1,0,0,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
941,Jay Burrows,3,1,33,33,27,15,10,2,3,0,.926,1.11,-1.1,1.022,19,3,203.0,0,0,93.3%,15,14,0.0%,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
2717,Jon Bruton,7,1,59,0,7,5,1,1,1,0,.857,0.89,1.1,1.277,5,3,61.0,0,0,75.0%,4,3,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
1982,Steve Brown,9,1,38,0,5,5,0,0,1,0,1.000,0.58,0.5,1.022,4,2,78.0,0,0,75.0%,4,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
1087,Preston Brown,9,1,33,33,17,8,9,0,0,0,1.000,0.77,0.1,1.022,15,4,198.1,0,0,88.9%,9,8,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
659,Mike Brown,7,1,33,33,32,18,12,2,1,0,.938,1.37,1.2,.962,23,9,197.1,0,0,84.6%,13,11,100.0%,3,3,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.5,0.0
1131,Jesse Brinkley,6,1,33,33,29,13,16,0,3,0,1.000,1.27,1.0,1.226,27,7,206.0,0,0,94.1%,17,16,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
3029,Carlos Brickell,5,1,32,32,30,17,10,3,1,0,.900,1.35,0.1,1.022,7,1,179.2,0,0,93.8%,16,15,66.7%,3,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.7,0.0
2153,Jesse Brady,9,1,52,0,4,3,1,0,1,0,1.000,0.49,-0.3,1.022,7,1,73.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
1902,Dan Bourque,9,1,32,0,8,6,1,1,1,0,.875,0.98,-0.0,.894,3,1,64.0,0,0,100.0%,6,6,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
1704,Keith Boone,6,1,32,32,20,14,6,0,2,0,1.000,1.04,0.2,1.207,18,4,173.0,0,0,91.7%,12,11,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,1,0,0,0.5,0.0
1954,Ben Boltz,10,1,53,0,13,5,6,2,0,0,.846,0.98,-1.2,.681,9,2,100.2,0,0,66.7%,6,4,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
1793,Justin Boll,9,1,32,32,22,15,6,1,1,0,.955,1.03,1.5,1.022,19,8,183.1,0,0,90.9%,11,10,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
2185,Alex Bobo,10,1,70,0,7,4,3,0,0,0,1.000,0.85,-0.4,1.022,6,1,74.1,0,0,100.0%,5,5,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
1188,Toby Bloomquist,10,1,32,32,21,10,11,0,0,0,1.000,1.09,-0.7,1.362,18,1,172.2,0,0,100.0%,12,12,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
529,Chris Block,16,1,60,0,12,7,4,1,2,0,.917,1.65,-0.7,.876,2,0,60.0,0,0,71.4%,7,5,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
2071,D.J. Blauvelt,8,1,61,0,8,8,0,0,1,0,1.000,1.26,0.7,1.022,1,1,57.0,0,0,100.0%,8,8,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.3,0.0
2289,Byron Blackmon,8,1,35,0,8,3,3,2,1,0,.750,0.94,-0.6,.613,2,1,57.2,0,0,60.0%,5,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
1187,Justin Billington,11,1,63,0,7,5,2,0,0,0,1.000,0.89,0.7,1.022,3,2,71.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
1591,Mel Bernal,8,1,32,32,25,11,12,2,1,0,.920,1.10,1.0,1.022,11,5,187.1,0,0,77.8%,9,7,75.0%,4,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.3,0.0
2181,Dusty Berglund,8,1,72,0,3,2,1,0,0,0,1.000,0.36,0.5,.681,8,4,74.0,0,0,100.0%,3,3,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
2637,Dave Berger,7,1,32,32,20,13,6,1,1,0,.950,0.99,0.4,.954,8,2,172.1,0,0,100.0%,13,13,100.0%,2,2,50.0%,2,1,100.0%,1,1,0.0%,1,0,0,0.7,0.0
3298,Mike Bender,6,1,32,32,23,11,11,1,0,0,.957,1.03,-0.4,.908,11,3,192.0,0,0,80.0%,10,8,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.1,0.0
4239,Billy Begley,9,1,53,0,9,6,1,2,0,0,.778,0.84,0.3,.766,4,3,75.0,0,0,83.3%,6,5,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
4922,Josh Becker,5,1,33,33,29,18,9,2,3,0,.931,1.47,-0.4,1.022,19,4,165.0,0,0,90.9%,11,10,66.7%,3,2,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
97,Jamie Beard,10,1,63,0,11,6,5,0,2,0,1.000,1.30,0.2,1.168,1,0,76.0,0,0,85.7%,7,6,100.0%,2,2,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
7,John Beachy,9,1,59,0,6,3,3,0,0,0,1.000,0.84,0.1,1.022,0,0,64.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
848,Tim Bartlett,12,1,44,0,3,2,0,1,1,0,.667,0.25,-0.6,1.022,4,0,72.0,0,0,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
2883,Domingo Banuelos,6,1,55,0,9,7,1,1,0,0,.889,1.22,-0.4,.851,1,0,59.0,0,0,85.7%,7,6,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
716,Angel Balderiama,14,1,67,0,7,5,2,0,0,0,1.000,0.88,0.2,1.226,11,3,71.2,0,0,100.0%,6,6,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
3818,Mike Bailey,6,1,71,0,14,10,4,0,1,0,1.000,1.64,2.0,1.703,4,3,77.0,0,0,87.5%,8,7,66.7%,3,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
1794,Josh Backhus,6,1,32,32,27,15,11,1,5,0,.963,1.30,1.0,1.226,14,3,180.1,0,0,93.8%,16,15,100.0%,2,2,100.0%,1,1,100.0%,1,1,0.0%,0,0,0,0.1,0.0
192,Luke Attie,13,1,32,32,22,13,7,2,2,0,.909,0.98,-1.3,1.022,19,4,183.0,0,0,75.0%,16,12,50.0%,2,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.3,0.0
2465,Frank Atley,5,1,32,32,22,14,8,0,0,0,1.000,1.22,0.7,1.207,14,5,161.2,0,0,72.7%,11,8,75.0%,4,3,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.7,0.0
523,Alex Arriaga,17,1,57,0,8,5,1,2,0,0,.750,0.70,-2.1,.681,10,0,76.2,0,0,66.7%,6,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.9,0.0
2794,Pedro Arenas,11,1,51,0,2,2,0,0,0,0,1.000,0.55,0.5,.681,2,2,33.0,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,1,0,0,0.5,0.0
477,Frank Antonetti,3,1,58,0,7,5,2,0,0,0,1.000,1.02,-0.1,1.022,3,0,61.2,0,0,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
951,David Andrade,16,1,70,0,4,3,1,0,1,0,1.000,0.53,0.3,1.022,9,3,68.1,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
1132,Ken Anderson,14,1,32,32,18,15,3,0,0,0,1.000,0.87,-0.0,1.095,14,2,185.2,0,0,100.0%,12,12,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
994,Hugo Amezcha,6,1,66,0,4,3,1,0,1,0,1.000,0.51,0.5,1.022,2,1,70.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.5,0.0
248,Chris Allensworth,14,1,33,33,23,11,10,2,2,0,.913,1.05,0.0,.937,14,5,180.0,0,0,87.5%,8,7,66.7%,3,2,60.0%,5,3,0.0%,0,0,0.0%,0,0,0,-1.1,0.0
1757,Carlos Alejos,8,1,28,0,3,2,1,0,0,0,1.000,0.61,0.5,1.022,1,1,44.1,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
1789,John Albers,7,1,61,0,11,9,1,1,1,0,.909,1.10,0.2,.908,2,1,82.0,0,0,87.5%,8,7,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.9,0.0
1412,Carlos Aispuro,17,1,32,32,21,13,8,0,1,0,1.000,1.16,2.2,1.207,17,7,163.1,0,0,100.0%,9,9,100.0%,2,2,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,-1.3,0.0
2379,Leo Aguirre,8,1,60,0,2,2,0,0,0,0,1.000,0.32,0.8,1.022,5,3,56.2,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
107,Willie Aguilar,15,1,45,0,11,9,2,0,1,0,1.000,1.50,0.6,1.022,2,1,66.0,0,0,100.0%,8,8,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
241,Paul Aguilar,12,1,59,0,12,10,2,0,0,0,1.000,1.23,-0.6,.929,5,0,87.2,0,0,83.3%,6,5,100.0%,1,1,100.0%,4,4,0.0%,0,0,0.0%,1,0,0,0.3,0.0
800,Michael Agosto,11,1,33,0,3,2,1,0,0,0,1.000,0.68,0.3,1.022,1,1,40.0,0,0,100.0%,2,2,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
1617,Cody Addis,7,1,70,0,11,3,8,0,1,0,1.000,1.19,-0.2,1.022,3,0,83.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.5,0.0
2068,Dan Adams,7,1,32,32,23,13,6,4,2,0,.826,0.99,-0.4,1.022,13,3,172.1,0,0,91.7%,12,11,50.0%,2,1,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.8,0.0
1819,Alex Adame,13,1,76,0,7,5,2,0,0,0,1.000,0.84,0.1,1.022,2,0,74.2,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.1,0.0
1324,Luis Acosta,22,1,44,0,7,5,1,1,0,0,.857,1.12,-0.4,.766,5,2,48.1,0,0,75.0%,4,3,33.3%,3,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
