ID,Name,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,BB%,IBB,HP,SH,SF,CI,SO,SO%,GIDP,AVG,OBP,SLG,wOBA,OPS+,BABIP,wRC+,WAR,PI/PA,SB,CS,BatR,UBR,BsR
7135,Jeremy Watland,123,120,443,416,90,67,16,1,6,30,31,21,4.7,0,6,8,0,0,127,28.7,9,.216,.264,.303,.250,54,.297,51,-2.4,3.64,0,0,-25.6,-2.6,-2.6
7074,Austin Watson,70,68,256,246,56,39,13,0,4,24,24,8,3.1,0,0,5,2,0,52,20.3,4,.228,.250,.329,.248,55,.271,50,-1.4,3.54,0,0,-15.1,-2.0,-2.0
6664,Neil Watts,70,52,212,185,35,29,6,0,0,11,11,22,10.4,0,5,1,0,0,50,23.6,4,.189,.292,.222,.243,43,.259,47,-1.3,3.87,2,1,-13.4,-0.9,-1.1
7161,Brad Wayne,135,135,599,498,134,68,25,8,33,105,107,92,15.4,4,3,0,6,0,119,19.9,7,.269,.382,.550,.386,149,.287,147,5.4,4.04,12,15,33.9,-2.9,-7.9
7027,Eric Weinberg,76,38,163,140,29,22,3,2,2,19,25,20,12.3,0,1,2,2,0,33,20.2,3,.207,.307,.300,.273,66,.252,68,0.4,3.73,2,2,-6.2,-0.9,-1.5
6952,Danny Wellner,43,39,156,146,36,28,4,0,4,14,18,6,3.8,0,1,0,3,0,25,16.0,4,.247,.276,.356,.271,70,.267,66,-0.9,3.40,0,0,-6.3,0.9,0.9
6657,Mike Westermeyer,117,117,491,416,121,72,29,1,19,70,41,68,13.8,3,3,0,4,0,85,17.3,8,.291,.391,.502,.377,140,.323,140,5.1,4.05,1,0,24.1,-6.2,-6.3
6969,Brad Wiedeman,50,50,188,167,33,27,3,0,3,13,19,15,8.0,0,2,7,4,0,39,20.7,2,.198,.266,.269,.240,46,.233,44,-0.6,3.87,0,0,-12.4,-0.6,-0.6
6584,Troy Will,72,69,240,213,26,19,4,0,3,8,20,23,9.6,0,4,7,0,0,65,27.1,9,.122,.221,.183,.193,12,.159,11,-2.8,3.98,2,0,-25.3,-3.0,-2.7
6448,Tyler Will,63,54,221,197,38,29,7,0,2,15,10,22,10.0,0,1,3,1,0,53,24.0,5,.193,.276,.259,.244,47,.252,47,-0.5,3.86,0,0,-13.9,-0.6,-0.6
6891,Matt Williams,115,115,468,415,115,77,23,1,14,50,58,45,9.6,0,5,1,3,0,85,18.2,10,.277,.353,.439,.341,113,.317,115,3.2,3.84,1,0,9.0,-3.5,-3.6
6459,Noah Williams,139,139,530,483,82,58,19,1,4,23,42,39,7.4,1,5,13,3,0,94,17.7,11,.170,.238,.238,.214,30,.201,26,-5.0,3.70,15,7,-46.5,-1.9,-2.0
6455,Jerry Woods,142,142,645,577,154,84,42,3,25,63,92,60,9.3,0,7,0,1,0,135,20.9,15,.267,.343,.480,.350,120,.309,122,3.8,3.83,28,14,17.3,-2.4,-3.0
6786,David Wymore,64,49,207,193,38,26,8,1,3,11,16,10,4.8,3,3,0,1,1,57,27.5,5,.197,.246,.295,.228,46,.261,36,-0.5,3.89,0,0,-15.8,-1.1,-1.1
6684,Blake Young,80,15,94,79,6,4,2,0,0,2,4,14,14.9,0,1,3,0,0,24,25.5,7,.076,.223,.101,.174,-7,.109,-1,-1.4,4.02,0,0,-11.4,-0.4,-0.4
