ID,POS,RL,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,STU,MOV,CON,PBABIP,HRR,STU P,MOV P,CON P,PBABIP P,HRR P,VELO,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,ERA,BABIP,WHIP,K/9,BB/9,HR/9,K/BB,K%-BB%,SH,SF,WP,BK,CI,DP,IR,IRS,PI,GB,FB,SB,CS,ERA+,FIP,FIP-,WAR
29686,RP,RP,CARLOS RODRÍGUEZ,,MIL,MLB,26,10,2.5 Stars,2.5 Stars,H,N,Fan Fav,6,6,6,6,5,7,6,6,6,5,92-94,33,0,19,7,186.2,808,735,195,127,38,8,22,93,84,62,0,150,5,4.05,.305,1.38,7.2,3.0,1.1,2.4,10.9,2,4,7,0,0,14,23,7,2957,183,203,8,6,108,4.38,99,0.7
39538,SP,SP,RICARDO CARO,,PIT,AAA,24,8,2.5 Stars,2.5 Stars,N,N,Normal,5,7,5,6,7,5,7,5,6,7,94-96,9,9,3,5,47.2,214,193,53,37,12,0,4,32,32,20,0,35,1,6.04,.318,1.53,6.6,3.8,0.8,1.8,7.0,0,0,2,1,0,4,0,0,793,51,52,4,0,73,4.32,98,0.7
39600,SP,SP,ANTHON STAM,,ARI,MLB,26,9,2.0 Stars,2.0 Stars,H,N,Sparkplug,6,5,6,7,4,7,5,6,7,4,90-92,32,32,11,19,195.0,854,781,219,130,39,6,44,123,112,52,1,176,8,5.17,.306,1.39,8.1,2.4,2.0,3.4,14.5,2,11,8,2,0,16,0,0,3171,167,217,6,7,87,5.41,119,0.7
38610,CL,CL,RAMÓN CANTÚ,,MON,MLB,29,11,2.5 Stars,2.5 Stars,N,N,Normal,6,6,6,6,5,6,6,6,6,5,94-96,51,0,5,2,51.0,217,194,50,37,6,2,5,19,15,20,1,48,1,2.65,.317,1.37,8.5,3.5,0.9,2.4,12.9,1,1,2,1,0,3,4,4,784,45,51,6,1,167,3.94,89,0.7
31166,RP,RP,WILL MYERS,,MIA,MLB,31,11,2.5 Stars,2.5 Stars,H,N,Normal,5,6,6,6,7,5,6,6,6,7,92-94,51,0,5,1,79.2,339,313,84,51,23,2,8,41,40,17,0,56,4,4.52,.302,1.27,6.3,1.9,0.9,3.3,11.5,2,3,3,0,0,5,43,17,1187,93,80,6,1,100,4.06,90,0.7
40010,RP,RP,ALDEN SANDERS,,CLE,MLB,28,6,2.5 Stars,2.5 Stars,H,N,Fan Fav,6,6,5,6,6,7,6,5,6,6,92-94,54,38,1,6,87.1,356,326,71,37,15,1,18,43,42,24,2,94,4,4.33,.248,1.09,9.7,2.5,1.9,3.9,19.7,2,0,3,0,0,2,11,2,1337,67,94,9,0,102,4.79,108,0.7
36989,RP,RP,WILSON HOLLOWAY,,DET,MLB,28,6,3.0 Stars,3.0 Stars,N,H,Normal,5,5,7,5,6,7,6,7,5,6,89-91,57,0,6,3,65.0,263,247,60,36,14,1,9,27,25,13,2,58,2,3.46,.282,1.12,8.0,1.8,1.2,4.5,17.1,0,1,0,0,0,8,47,12,968,65,63,2,1,131,3.99,87,0.7
37358,SP,SP,JOSÉ CHÁVEZ,,COL,MLB,31,13,2.0 Stars,2.0 Stars,N,N,Normal,5,6,5,5,6,5,6,5,5,6,91-93,30,6,3,5,75.2,329,298,78,49,17,2,10,50,49,28,1,65,0,5.83,.302,1.40,7.7,3.3,1.2,2.3,11.2,1,2,0,1,0,7,8,0,1202,79,72,10,0,78,4.44,97,0.7
31855,RP,RP,DANIEL BENSTED,,MON,MLB,25,6,2.5 Stars,2.5 Stars,H,L,Normal,7,6,4,6,7,7,6,4,6,7,90-92,43,14,0,6,54.2,263,228,64,45,13,1,5,42,38,30,1,57,2,6.26,.351,1.72,9.4,4.9,0.8,1.9,10.3,1,2,3,0,0,4,17,2,1020,55,48,2,0,70,4.18,94,0.7
33761,RP,RP,JOHN TOLIS,,-,-,33,18,2.5 Stars,2.5 Stars,H,N,Sparkplug,6,5,6,5,4,6,5,6,5,4,92-94,42,30,1,2,64.0,252,240,51,32,8,0,11,22,21,9,0,48,1,2.95,.219,0.94,6.8,1.3,1.5,5.3,15.5,0,2,0,1,0,4,8,0,897,58,80,1,2,149,4.58,103,0.7
34419,RP,RP,RYAN ROBERGE,,SFN,MLB,29,10,2.5 Stars,2.5 Stars,N,L,Normal,8,6,4,6,5,10,6,4,6,5,94-96,60,8,3,3,60.1,256,224,53,38,9,0,6,24,20,28,0,60,0,2.98,.292,1.34,9.0,4.2,0.9,2.1,12.5,1,3,4,2,0,3,29,6,973,59,52,5,4,148,4.07,91,0.6
36623,CL,CL,ED GONZÁLEZ,,TBA,MLB,26,6,2.5 Stars,2.5 Stars,L,N,Unmotivated,7,5,6,6,5,8,5,6,6,5,89-91,54,0,1,6,56.2,246,222,61,39,13,2,7,24,23,19,2,57,1,3.65,.333,1.41,9.1,3.0,1.1,3.0,15.4,0,4,4,0,0,6,11,3,906,54,50,2,3,119,3.92,90,0.6
37880,SP,SP,ALEJANDRO FRANCO,,-,-,36,20,2.0 Stars,2.0 Stars,L,N,Normal,5,5,8,6,4,5,5,8,6,4,91-93,30,25,10,7,150.0,661,600,163,97,30,8,28,101,92,39,0,128,12,5.52,.302,1.35,7.7,2.3,1.7,3.3,13.5,7,3,6,2,0,7,4,0,2331,142,167,19,3,79,5.11,116,0.6
34731,RP,RP,ARTURO PERALES,,-,-,36,14,2.5 Stars,2.5 Stars,N,N,Prankster,5,5,5,5,5,5,5,5,5,5,92-94,43,0,1,3,66.2,291,263,76,57,13,1,5,39,38,25,0,55,1,5.13,.346,1.51,7.4,3.4,0.7,2.2,10.3,0,2,3,3,0,9,28,7,1082,77,56,14,2,85,3.87,88,0.6
34300,RP,RP,DAVID ROOSE,,SLN,MLB,25,3,3.0 Stars,3.0 Stars,N,L,Outspoken,6,7,5,6,7,7,7,5,6,7,92-94,36,0,4,0,70.1,298,263,62,45,10,1,6,28,25,32,1,64,1,3.20,.287,1.34,8.2,4.1,0.8,2.0,10.7,0,2,1,0,0,5,31,11,1111,65,72,9,2,141,4.03,89,0.6
38060,SP,SP,ANDRE HALE,,-,-,37,20,2.5 Stars,2.5 Stars,L,N,Unmotivated,5,5,5,6,5,5,5,5,6,5,94-96,35,1,6,2,81.2,342,305,70,49,11,2,8,31,30,29,0,71,5,3.31,.271,1.21,7.8,3.2,0.9,2.4,12.3,0,3,2,0,0,6,32,12,1289,86,81,11,0,134,4.16,93,0.6
36203,RP,RP,VICENTE ESTRADA,,LAN,MLB,38,18,2.5 Stars,2.5 Stars,H,N,Sparkplug,5,6,5,6,7,5,6,5,6,7,88-90,31,0,2,0,43.0,179,161,33,27,4,0,2,17,16,16,0,36,1,3.35,.250,1.14,7.5,3.3,0.4,2.2,11.2,0,1,0,0,0,3,20,5,712,39,51,1,0,131,3.49,79,0.6
28981,SP,SP,JEREMY ROBISON,,TBA,MLB,25,6,2.5 Stars,3.0 Stars,N,N,Normal,5,6,5,6,5,6,6,5,6,5,94-96,33,33,9,21,165.2,756,686,214,142,39,3,30,121,117,59,0,140,4,6.36,.352,1.65,7.6,3.2,1.6,2.4,10.7,0,7,7,2,0,13,0,0,2817,175,158,15,3,68,5.18,119,0.6
36661,SP,SP,RICARDO VALDÉZ,,HOU,MLB,35,19,2.5 Stars,2.5 Stars,N,N,Normal,5,6,6,6,6,5,6,6,6,6,94-96,32,32,9,13,179.0,772,708,189,124,27,4,34,110,102,47,1,136,11,5.13,.286,1.32,6.8,2.4,1.7,2.9,11.5,2,4,11,2,0,18,0,0,2812,165,213,9,3,86,5.28,120,0.6
36338,SP,SP,SERGIO BERNARD,,NYA,AAA,26,7,1.5 Stars,1.5 Stars,N,L,Outspoken,5,5,3,8,4,7,5,3,8,4,87-89,16,1,1,1,36.1,148,134,28,21,3,1,3,13,12,8,0,35,4,2.97,.255,0.99,8.7,2.0,0.7,4.4,18.2,0,2,1,0,0,1,10,3,519,24,48,3,1,149,3.51,79,0.6
37504,RP,RP,PEDRO TRUJILLO,,CLE,MLB,35,18,2.5 Stars,2.5 Stars,N,N,Normal,6,5,6,6,5,6,5,6,6,5,92-94,46,31,2,8,94.2,398,361,88,52,18,1,17,53,52,26,1,84,6,4.94,.268,1.20,8.0,2.5,1.6,3.2,14.6,0,5,3,3,0,4,16,5,1505,71,120,11,2,89,4.92,111,0.6
28318,RP,RP,SUNG-YONG YI,,BOS,MLB,29,12,2.5 Stars,2.5 Stars,H,N,Fan Fav,6,5,7,6,5,6,5,7,6,5,92-94,14,0,2,0,25.1,99,88,15,8,6,0,1,5,5,7,1,23,2,1.78,.215,0.87,8.2,2.5,0.4,3.3,16.2,1,1,1,0,0,1,9,0,356,22,29,0,1,252,3.02,67,0.6
35894,RP,RP,TOMMY GARDNER,,OAK,MLB,28,9,2.5 Stars,2.5 Stars,H,N,Normal,7,5,5,6,5,8,5,5,6,5,93-95,57,0,2,5,88.2,407,361,100,64,26,1,9,51,51,42,1,85,2,5.18,.338,1.60,8.6,4.3,0.9,2.0,10.6,0,2,5,1,0,3,46,22,1547,69,103,8,1,85,4.23,95,0.6
30127,RP,RP,JORGE VEGA,,SEA,MLB,30,10,3.0 Stars,3.0 Stars,H,N,Normal,5,6,7,6,6,5,6,7,6,6,91-93,20,0,5,2,36.1,158,144,37,28,6,0,3,23,18,12,2,35,1,4.46,.321,1.35,8.7,3.0,0.7,2.9,14.6,1,0,1,0,0,2,10,2,605,38,32,4,3,97,3.43,79,0.5
33152,SP,SP,ARNOLD PADGETT,,TBA,MLB,24,6,2.0 Stars,2.5 Stars,H,N,Normal,5,6,4,6,6,6,6,4,6,6,95-97,11,11,1,7,53.2,246,219,58,41,9,2,6,39,36,22,1,40,2,6.04,.295,1.49,6.7,3.7,1.0,1.8,7.3,0,3,4,0,0,0,0,0,880,45,71,6,2,72,4.62,106,0.5
31620,CL,CL,CURT WILLIAMS,,PIT,MLB,31,11,3.0 Stars,3.0 Stars,N,N,Normal,9,5,5,6,5,9,5,5,6,5,92-94,60,0,5,8,61.2,262,225,52,38,6,1,7,24,24,33,2,70,3,3.50,.304,1.38,10.2,4.8,1.0,2.1,14.1,1,0,0,0,0,9,7,1,986,55,49,1,0,125,4.23,96,0.5
37436,SP,SP,BRAD WOODWARD,,CLE,MLB,32,12,2.5 Stars,2.5 Stars,N,N,Humble,6,6,5,6,6,6,6,5,6,6,93-95,33,0,17,7,175.1,710,638,130,86,21,2,21,65,64,59,0,144,8,3.29,.229,1.08,7.4,3.0,1.1,2.4,12.0,3,2,3,0,0,13,9,2,2647,169,195,7,3,134,4.43,100,0.5
32374,SP,SP,JIM YOUNG,,ATL,MLB,33,17,3.0 Stars,3.0 Stars,L,L,Unmotivated,5,6,5,6,7,5,6,5,6,7,96-98,61,0,6,5,68.1,281,260,60,37,12,1,10,26,26,18,2,61,1,3.42,.263,1.14,8.0,2.4,1.3,3.4,15.3,1,1,0,0,0,7,7,0,1033,57,80,2,0,128,4.24,96,0.5
37420,RP,RP,RAÚL OLVERA,,DET,MLB,31,12,3.0 Stars,3.0 Stars,N,N,Normal,6,6,7,6,6,6,6,7,6,6,91-93,55,0,4,3,66.1,285,252,65,44,13,0,8,31,31,23,3,68,9,4.21,.322,1.33,9.2,3.1,1.1,3.0,15.8,0,1,4,0,0,9,40,17,1050,53,65,6,1,108,4.20,92,0.5
31762,RP,RP,EDUARDO GALLARDO,,SFN,MLB,33,16,2.5 Stars,2.5 Stars,N,N,Normal,5,5,6,5,5,5,5,6,5,5,90-92,66,0,3,4,101.0,432,397,106,73,18,2,13,47,46,34,2,87,1,4.10,.313,1.39,7.8,3.0,1.2,2.6,12.3,0,0,2,0,0,11,40,19,1672,101,100,8,0,108,4.30,97,0.5
37518,RP,RP,ALEX KING,,DET,MLB,25,5,2.5 Stars,2.5 Stars,L,N,Unmotivated,5,6,7,6,6,5,6,7,6,6,88-90,47,0,3,4,57.1,251,233,65,36,17,4,8,37,32,16,3,49,0,5.02,.322,1.41,7.7,2.5,1.3,3.1,13.1,1,1,6,0,0,6,36,13,901,65,51,2,0,91,4.16,91,0.5
33262,SP,SP,RAFAEL DURÁN,,MIL,MLB,35,18,2.5 Stars,2.5 Stars,N,L,Normal,5,6,7,5,6,5,6,7,5,6,92-94,27,0,15,2,167.1,697,627,150,99,27,3,21,75,69,56,0,141,6,3.71,.274,1.23,7.6,3.0,1.1,2.5,12.2,1,6,9,1,1,17,11,2,2618,173,161,10,3,118,4.43,100,0.5
36553,RP,RP,LARRY LEGRANGE,,-,-,34,13,2.5 Stars,2.5 Stars,H,N,Normal,5,6,5,5,6,5,6,5,5,6,94-96,46,0,4,5,48.1,199,172,36,28,5,0,3,15,15,20,0,39,4,2.79,.250,1.16,7.3,3.7,0.6,1.9,9.5,1,2,1,0,0,5,28,4,781,43,56,6,2,158,4.06,91,0.5
36178,RP,RP,ALFRED BAILEY,,-,-,37,18,3.0 Stars,3.0 Stars,H,N,Normal,6,6,5,5,7,6,6,5,5,7,94-96,45,0,6,4,64.0,297,256,75,55,15,1,4,41,37,35,3,50,2,5.20,.348,1.72,7.0,4.9,0.6,1.4,5.1,2,2,6,1,0,6,35,10,1128,65,68,10,2,86,4.22,94,0.5
33265,SP,SP,ERIC CROWLEY,,CHA,MLB,31,12,2.0 Stars,2.0 Stars,H,L,Normal,7,6,4,6,5,7,6,4,6,5,92-94,32,32,8,11,165.1,730,636,165,103,29,3,30,100,98,82,0,165,7,5.33,.303,1.49,9.0,4.5,1.6,2.0,11.4,1,4,11,1,0,16,0,0,2759,137,169,6,2,83,5.35,121,0.5
35407,SP,SP,MICHAEL PETERSON,,-,-,33,14,2.0 Stars,2.0 Stars,N,N,Normal,5,6,4,6,6,5,6,4,6,6,93-95,23,0,1,1,54.0,217,188,33,24,7,0,2,16,15,26,0,41,3,2.50,.214,1.09,6.8,4.3,0.3,1.6,6.9,0,0,2,0,0,4,16,4,845,54,60,6,1,176,3.95,89,0.5
34668,C,-,ARMANDO GUILLÉN,,TBA,MLB,27,9,2.5 Stars,2.5 Stars,H,L,Normal,4,5,5,6,5,5,5,5,6,5,93-95,37,1,3,0,76.2,344,310,96,68,21,1,6,44,39,25,0,50,3,4.58,.346,1.58,5.9,2.9,0.7,2.0,7.3,0,6,6,0,0,8,30,9,1287,74,93,7,1,95,4.18,96,0.5
37546,RP,RP,JOHNNY WEST,,NYN,MLB,32,10,2.5 Stars,2.5 Stars,N,N,Normal,7,5,5,5,6,7,5,5,5,6,91-93,28,0,0,0,49.0,223,201,60,38,15,2,5,35,34,18,1,50,1,6.24,.369,1.59,9.2,3.3,0.9,2.8,14.3,0,3,1,0,0,3,17,6,812,41,51,0,0,68,3.76,88,0.4
36408,RP,RP,BILL BOWEN,,BOS,MLB,30,12,2.5 Stars,2.5 Stars,N,N,Normal,6,5,5,5,5,6,5,5,5,5,91-93,42,0,3,3,72.0,310,283,74,46,13,2,13,38,38,23,2,86,1,4.75,.328,1.35,10.8,2.9,1.6,3.7,20.3,1,2,1,1,0,4,34,9,1106,60,63,2,0,94,4.25,94,0.4
37284,SP,SP,MARIO TORRES,,PIT,MLB,25,7,2.0 Stars,2.0 Stars,N,N,Normal,5,5,6,6,4,9,5,6,6,4,93-95,7,1,2,0,21.2,94,83,20,19,0,0,1,4,4,10,0,22,0,1.66,.311,1.38,9.1,4.2,0.4,2.2,12.8,0,1,0,1,0,1,5,0,353,14,27,1,0,264,3.33,75,0.4
32949,RP,RP,LUIS CONTRERAS,,CHN,MLB,33,13,3.0 Stars,3.0 Stars,N,H,Normal,6,5,8,6,5,6,5,8,6,5,92-94,38,0,2,2,47.0,204,175,40,32,3,0,5,24,24,20,4,49,4,4.60,.280,1.28,9.4,3.8,1.0,2.5,14.2,1,4,3,1,0,1,15,3,798,47,42,2,1,97,3.95,88,0.4
36504,SP,SP,JESÚS MARTÍNEZ,,-,-,32,13,2.5 Stars,2.5 Stars,L,L,Normal,5,5,5,5,6,5,5,5,5,6,92-94,13,9,3,3,63.2,276,250,67,43,13,0,11,37,37,24,1,55,0,5.23,.303,1.43,7.8,3.4,1.6,2.3,11.2,1,1,0,0,0,5,1,0,974,77,51,2,2,86,4.98,110,0.4
36065,RP,RP,FLOYD KOCH,,MON,MLB,32,9,2.5 Stars,2.5 Stars,H,H,Normal,5,6,7,6,6,5,6,7,6,6,94-96,52,0,2,2,79.1,355,320,96,66,20,4,6,52,52,24,0,53,8,5.90,.342,1.51,6.0,2.7,0.7,2.2,8.2,1,2,1,0,0,7,33,10,1262,95,77,3,1,75,4.23,95,0.4
34699,RP,RP,MATT BYRD,,TEX,MLB,25,6,2.5 Stars,2.5 Stars,N,N,Normal,7,5,5,6,5,8,6,5,6,6,91-93,69,0,6,5,109.0,484,421,103,73,14,3,13,46,43,53,1,112,5,3.55,.301,1.43,9.2,4.4,1.1,2.1,12.2,2,3,2,0,0,7,39,9,1827,104,99,4,3,125,4.44,99,0.4
31557,SP,SP,TOM POPE,,MIA,MLB,32,11,1.5 Stars,1.5 Stars,H,N,Normal,4,6,5,5,6,4,6,5,5,6,94-96,48,7,5,5,125.2,547,492,128,88,24,1,15,69,65,41,0,85,10,4.66,.286,1.34,6.1,2.9,1.1,2.1,8.0,1,3,5,0,0,13,32,15,2002,129,145,16,2,97,4.79,106,0.4
35860,RP,RP,WILL CLARK,,SDN,MLB,29,6,2.5 Stars,3.0 Stars,N,N,Normal,5,7,5,7,7,10,8,5,7,8,94-96,53,0,5,8,88.0,393,337,82,57,18,0,7,51,43,49,5,76,2,4.40,.292,1.49,7.8,5.0,0.7,1.6,6.9,2,3,2,0,0,8,40,14,1449,80,96,9,2,98,4.25,98,0.4
37906,SP,SP,JEROME EVANS,,-,-,35,13,2.5 Stars,2.5 Stars,L,N,Normal,5,6,6,6,5,5,6,6,6,5,93-95,71,0,6,6,84.0,338,309,69,49,10,0,10,25,25,20,1,54,3,2.68,.238,1.06,5.8,2.1,1.1,2.7,10.1,3,3,4,0,0,8,16,4,1247,92,97,4,0,164,4.42,100,0.4
29393,RP,RP,RAMIRO ROMANO,,BAL,MLB,29,14,3.0 Stars,3.0 Stars,N,L,Normal,4,6,5,5,7,5,6,5,5,7,93-95,18,0,0,2,25.0,98,94,23,16,5,0,2,9,7,2,1,16,1,2.52,.273,1.00,5.8,0.7,0.7,8.0,14.3,0,1,1,0,0,3,22,2,343,31,24,4,0,177,3.37,75,0.4
40559,RP,RP,KIYONAGA YAMASAKI,,MIL,MLB,29,12,3.0 Stars,3.0 Stars,N,H,Normal,5,6,6,6,7,5,6,6,6,7,93-95,44,0,3,7,45.0,207,180,49,32,12,1,4,27,24,21,1,45,4,4.80,.338,1.56,9.0,4.2,0.8,2.1,11.6,0,2,6,0,0,4,31,11,782,38,47,2,1,91,4.13,94,0.4
32485,SP,SP,MANNY DE LA ROSA,,SEA,AAA,28,10,1.5 Stars,1.5 Stars,N,N,Normal,6,5,4,6,4,6,5,4,6,4,94-96,16,16,4,10,77.0,362,317,96,62,20,3,11,54,54,37,0,69,3,6.31,.359,1.73,8.1,4.3,1.3,1.9,8.8,5,0,5,0,0,4,0,0,1352,80,73,5,0,68,5.00,115,0.4
41036,SP,SP,DAVID COLEMAN,,HOU,MLB,23,6,2.0 Stars,2.5 Stars,H,N,Normal,5,6,6,6,6,6,6,6,6,6,96-98,36,13,4,4,112.1,510,454,134,88,27,3,16,68,66,47,1,95,6,5.29,.341,1.61,7.6,3.8,1.3,2.0,9.4,0,3,5,0,0,9,17,6,1892,99,128,12,2,83,4.92,112,0.4
41215,RP,RP,RAÚL PÉREZ,,MIA,MLB,35,16,3.0 Stars,3.0 Stars,N,N,Selfish,5,6,7,6,7,5,6,7,6,7,94-96,43,0,6,3,38.1,164,149,41,28,7,0,6,16,16,11,0,41,0,3.76,.337,1.36,9.6,2.6,1.4,3.7,18.3,2,2,1,0,0,1,34,16,611,38,32,2,1,120,4.13,91,0.4
31546,RP,RP,TYSON GUERRA,,BAL,MLB,29,11,2.5 Stars,2.5 Stars,N,N,Humble,5,5,6,5,5,6,5,6,5,6,90-92,6,2,1,0,19.2,82,79,20,15,3,0,2,11,11,3,0,15,0,5.03,.290,1.17,6.9,1.4,0.9,5.0,14.6,0,0,1,0,0,0,3,1,321,21,23,5,0,89,3.63,81,0.4
34458,RP,RP,BARNEY WASHINGTON,,-,-,38,18,2.5 Stars,2.5 Stars,N,N,Normal,4,6,5,6,5,4,6,5,6,5,90-92,47,0,5,4,62.0,274,245,65,45,13,0,7,39,37,26,1,54,1,5.37,.314,1.47,7.8,3.8,1.0,2.1,10.2,1,1,3,0,0,4,31,10,1041,50,75,5,3,85,4.36,95,0.4
36179,RP,RP,STEVE COLEMAN,,HOU,MLB,28,9,2.5 Stars,2.5 Stars,L,L,Normal,8,5,7,7,3,8,5,8,7,3,90-92,29,0,2,1,11.1,48,43,10,6,3,0,1,7,7,4,2,16,1,5.56,.346,1.24,12.7,3.2,0.8,4.0,25.0,0,0,1,0,0,0,18,2,180,5,12,0,0,79,2.49,56,0.4
28372,RP,RP,FRANK DONAHUE,,MIN,MLB,27,12,2.5 Stars,2.5 Stars,N,N,Normal,5,5,5,6,5,6,6,5,6,6,93-95,47,8,9,3,114.0,494,443,115,70,26,4,15,52,52,48,0,89,1,4.11,.293,1.43,7.0,3.8,1.2,1.9,8.3,0,2,12,0,0,9,30,6,1807,117,121,5,3,109,4.81,107,0.4
40984,SP,SP,JAVIER CASTRO,,-,-,38,22,2.5 Stars,2.5 Stars,L,N,Normal,4,6,7,5,6,4,6,7,5,6,93-95,15,1,3,1,37.1,148,140,29,18,7,0,4,12,8,8,0,24,0,1.93,.223,0.99,5.8,1.9,1.0,3.0,10.8,0,0,0,0,0,2,5,1,516,44,38,5,1,230,4.12,92,0.3
30188,SP,SP,STEVE MORRIS,,PIT,MLB,29,10,2.5 Stars,2.5 Stars,H,N,Normal,5,5,7,6,5,5,5,8,6,5,91-93,12,10,2,6,59.0,251,228,64,40,14,1,9,34,34,15,0,39,4,5.19,.299,1.34,5.9,2.3,1.4,2.6,9.6,0,4,2,1,0,5,3,1,908,54,75,10,1,84,5.00,114,0.3
30298,RP,RP,BARTOLO CHÁVEZ,,PIT,MLB,32,15,2.5 Stars,2.5 Stars,H,N,Fan Fav,8,7,2,7,8,8,7,2,7,8,94-96,32,0,2,3,34.0,152,127,28,23,4,0,1,13,12,25,1,32,0,3.18,.287,1.56,8.5,6.6,0.3,1.3,4.6,0,0,1,0,0,4,26,10,601,29,36,2,1,138,3.99,91,0.3
28825,RP,RP,TZU-JAO DING,,NYA,MLB,28,10,2.5 Stars,2.5 Stars,H,N,Normal,5,5,6,6,4,5,5,6,6,4,94-96,29,13,6,4,97.0,405,364,84,48,18,3,15,49,45,33,0,72,4,4.18,.246,1.21,6.7,3.1,1.4,2.2,9.6,0,4,6,0,0,3,6,0,1458,95,115,4,3,106,5.04,113,0.3
41193,RP,RP,KEN'ICHI ONISHI,,MIA,MLB,34,15,2.5 Stars,2.5 Stars,N,N,Normal,5,5,9,6,5,5,5,9,6,5,91-93,36,22,7,7,138.0,604,562,157,92,31,4,30,88,84,34,0,116,3,5.48,.302,1.38,7.6,2.2,2.0,3.4,13.6,0,5,5,2,0,8,5,2,2266,114,172,20,3,82,5.32,118,0.3
35278,SP,SP,CHIP SAMPSON,,SDN,MLB,27,6,1.5 Stars,2.0 Stars,H,N,Normal,6,5,4,6,4,9,5,4,6,5,92-94,28,17,6,7,90.0,393,336,82,53,16,0,13,56,55,52,0,90,0,5.50,.291,1.49,9.0,5.2,1.3,1.7,9.7,1,4,1,1,0,8,9,3,1572,93,73,9,3,78,4.98,115,0.3
36759,RP,RP,PHIL GOSSA,,HOU,MLB,29,6,2.5 Stars,2.5 Stars,N,H,Normal,5,6,5,6,6,7,6,5,6,6,92-94,47,0,1,1,61.2,271,236,58,34,15,3,6,28,28,28,3,56,4,4.09,.295,1.39,8.2,4.1,0.9,2.0,10.3,0,2,2,0,1,4,30,11,1037,61,62,8,2,107,4.23,96,0.3
37623,SP,SP,DOUG LAWEDRE,,-,-,37,19,2.5 Stars,2.5 Stars,N,N,Normal,4,6,7,6,6,4,6,7,6,6,90-92,28,0,0,1,45.2,178,167,38,29,2,1,6,12,12,6,0,35,2,2.36,.250,0.96,6.9,1.2,1.2,5.8,16.3,1,2,1,0,0,3,19,2,680,54,43,5,1,185,4.07,93,0.3
31425,RP,RP,STEVE SWIFT,,-,-,32,13,3.0 Stars,3.0 Stars,N,H,Normal,5,5,9,6,5,5,5,9,6,5,94-96,37,0,3,3,68.2,291,263,67,40,15,3,9,32,30,23,0,66,2,3.93,.304,1.31,8.7,3.0,1.2,2.9,14.8,0,3,3,0,0,7,19,9,1165,63,67,3,1,111,4.25,97,0.3
32915,RP,RP,MATT COOK,,-,-,33,13,2.5 Stars,2.5 Stars,N,N,Outspoken,7,6,3,6,7,7,6,3,6,7,93-95,44,0,3,4,50.2,225,188,38,25,9,0,4,31,30,32,3,52,4,5.33,.256,1.38,9.2,5.7,0.7,1.6,8.9,0,1,3,0,0,2,36,11,882,53,42,3,1,85,4.30,94,0.3
32692,RP,RP,BILL STEPHENS,,LAA,MLB,36,14,3.0 Stars,3.0 Stars,N,N,Prankster,6,6,6,6,6,6,6,6,6,6,93-95,32,0,3,1,50.0,219,196,51,36,10,0,5,29,26,18,3,39,2,4.68,.297,1.38,7.0,3.2,0.9,2.2,9.6,0,3,2,0,0,3,23,7,857,49,57,14,2,93,4.13,94,0.3
31468,RP,RP,RAMÓN GALINDO,,SEA,MLB,32,16,2.5 Stars,2.5 Stars,N,N,Normal,6,5,6,5,4,6,5,6,5,4,93-95,34,10,3,9,114.1,508,478,146,86,34,4,22,74,70,26,0,100,1,5.51,.346,1.50,7.9,2.0,1.7,3.8,14.6,1,2,5,1,0,9,29,14,1845,105,123,16,1,78,4.83,112,0.3
38230,RP,RP,MARK LIÑARES,,-,-,37,20,3.0 Stars,3.0 Stars,N,L,Normal,6,5,8,6,5,6,5,8,6,5,99-101,42,0,9,3,57.2,254,238,67,47,9,2,9,37,32,15,0,56,0,4.99,.335,1.42,8.7,2.3,1.4,3.7,16.1,0,0,4,0,1,3,19,8,991,42,69,10,0,87,4.24,97,0.3
35651,SP,SP,ERIC MOORE,,HOU,AAA,27,7,2.0 Stars,2.0 Stars,N,H,Normal,5,5,5,6,5,5,5,5,6,5,90-92,42,13,1,8,116.2,527,474,146,98,25,3,20,85,80,45,1,107,2,6.17,.359,1.64,8.3,3.5,1.5,2.4,11.8,2,4,5,1,0,14,32,13,1935,92,129,7,1,71,4.95,112,0.3
28480,RP,RP,RON COLEMAN,,MIN,MLB,25,9,2.5 Stars,2.5 Stars,N,H,Normal,5,6,5,6,6,6,6,5,6,7,92-94,33,0,3,1,36.1,151,134,34,23,7,1,3,12,12,14,1,27,1,2.97,.298,1.32,6.7,3.5,0.7,1.9,8.6,2,0,1,0,0,4,21,6,516,35,39,1,3,150,4.12,92,0.3
38798,RP,RP,CARLOS GUARDADO,,SLN,MLB,26,3,2.5 Stars,2.5 Stars,L,H,Normal,5,5,5,6,5,7,6,5,6,6,97-99,9,0,1,0,23.0,86,81,16,10,2,1,3,6,6,4,0,23,0,2.35,.232,0.87,9.0,1.6,1.2,5.8,22.1,0,1,0,0,0,2,7,1,345,19,24,2,1,185,3.59,82,0.3
32666,SP,SP,PEDRO PARRA,,KCA,MLB,33,13,2.0 Stars,2.0 Stars,N,H,Normal,5,6,6,5,6,5,6,6,5,6,94-96,36,28,7,14,179.1,814,717,220,147,38,7,28,120,117,76,0,131,10,5.87,.339,1.65,6.6,3.8,1.4,1.7,6.8,3,8,8,1,0,20,7,4,2961,182,190,16,5,75,5.38,121,0.3
